,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2480円,142分,102.3%,964件
1,650-699,2546円,143分,102.4%,987件
2,700-749,2152円,142分,102%,960件
3,750-799,2667円,139分,102.6%,987件
4,800-849,2419円,137分,102.3%,964件
5,850-899,3530円,133分,103.5%,927件
6,900-949,2531円,134分,102.5%,1114件
7,950-999,3203円,128分,103.3%,1075件
8,1000-1049,3028円,127分,103.2%,1127件
9,1050-1099,3572円,124分,103.9%,975件
10,1100-1149,3459円,121分,103.8%,1001件
11,1150-1199,3537円,122分,103.9%,869件
12,1200-1249,4040円,117分,104.6%,870件
13,1250-1299,4085円,116分,104.7%,760件
14,1300-1349,3397円,111分,104.1%,690件
15,1350-1399,3937円,109分,104.8%,705件
16,1400-1449,4874円,107分,106.1%,668件
17,1450-1499,3955円,106分,105%,623件
18,1500-1549,4264円,103分,105.5%,643件
19,1550-1599,5009円,98分,106.8%,654件
20,1600-1649,4985円,94分,107%,634件
21,1650-1699,5628円,94分,108%,532件
22,1700-1749,5089円,91分,107.5%,519件
23,1750-1799,5592円,88分,108.5%,531件
24,1800-1849,5220円,85分,108.2%,508件
25,1850-1899,5307円,81分,108.8%,508件
26,1900-1949,5852円,77分,110.1%,475件
27,1950-1999,5993円,74分,110.8%,452件
28,2000-2049,5606円,69分,110.8%,451件
29,2050-2099,5935円,67分,111.8%,434件
30,2100-2149,6011円,62分,112.8%,430件
31,2150-2199,6412円,62分,113.9%,399件
32,2200-2249,6353円,57分,114.8%,394件
33,2250-2299,6640円,53分,116.8%,378件
34,2300-2349,6866円,50分,118.2%,381件
35,2350-2399,7312円,47分,120.6%,346件
36,2400-2449,7064円,47分,120.1%,327件
37,2450-2499,7389円,45分,122.1%,315件
38,2500-2549,8239円,43分,125.6%,333件
39,2550-2599,8323円,42分,126.6%,305件
40,2600-2649,8992円,39分,130.4%,280件
41,2650-2699,9649円,37分,134.5%,318件
42,2700-2749,10453円,35分,140.2%,289件
43,2750-2799,10846円,32分,145.6%,306件
44,2800-2849,12059円,29分,154.7%,268件
45,2850-2899,12775円,26分,165.9%,260件
46,2900-2949,13861円,23分,179.5%,212件
