,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4149円,131分,104.2%,98件
1,1000-1049,3940円,131分,104%,127件
2,1050-1099,5108円,132分,105.2%,134件
3,1100-1149,5310円,125分,105.7%,163件
4,1150-1199,5977円,112分,107.1%,163件
5,1200-1249,5344円,120分,106%,162件
6,1250-1299,5642円,111分,106.8%,164件
7,1300-1349,5357円,112分,106.4%,180件
8,1350-1399,4450円,111分,105.3%,198件
9,1400-1449,4813円,109分,105.9%,174件
10,1450-1499,5443円,105分,106.9%,204件
11,1500-1549,5050円,102分,106.6%,190件
12,1550-1599,6001円,101分,107.9%,204件
13,1600-1649,5969円,100分,108%,194件
14,1650-1699,6478円,94分,109.2%,176件
15,1700-1749,5104円,90分,107.5%,195件
16,1750-1799,6117円,85分,109.6%,212件
17,1800-1849,5661円,84分,109%,189件
18,1850-1899,7413円,82分,112.1%,192件
19,1900-1949,6999円,77分,112.1%,152件
20,1950-1999,5615円,75分,109.9%,160件
21,2000-2049,7358円,72分,113.7%,169件
22,2050-2099,7422円,70分,114.1%,148件
23,2100-2149,7677円,65分,115.8%,171件
24,2150-2199,7219円,61分,115.8%,140件
25,2200-2249,7897円,56分,118.9%,133件
26,2250-2299,7057円,55分,117.2%,138件
27,2300-2349,7720円,50分,120.7%,138件
28,2350-2399,7332円,48分,120.3%,99件
29,2400-2449,7522円,47分,121.3%,118件
30,2450-2499,8123円,44分,124.5%,114件
31,2500-2549,7449円,44分,122.6%,93件
32,2550-2599,9348円,40分,131.3%,94件
33,2600-2649,9919円,38分,135%,88件
34,2650-2699,10562円,35分,140.4%,91件
35,2700-2749,10492円,37分,137.6%,102件
36,2750-2799,11400円,32分,147%,96件
37,2800-2849,12687円,31分,155%,77件
38,2850-2899,13567円,27分,168.1%,80件
39,2900-2949,14558円,24分,179.2%,55件
