,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2171円,146分,102%,93件
1,600-649,3753円,141分,103.6%,156件
2,650-699,3321円,142分,103.1%,288件
3,700-749,3224円,140分,103.1%,366件
4,750-799,4843円,131分,104.9%,384件
5,800-849,3902円,131分,104%,363件
6,850-899,4161円,131分,104.2%,402件
7,900-949,4181円,130分,104.3%,380件
8,950-999,4003円,131分,104.1%,398件
9,1000-1049,5067円,122分,105.5%,414件
10,1050-1099,4329円,123分,104.7%,374件
11,1100-1149,5359円,118分,106%,365件
12,1150-1199,4618円,121分,105.1%,444件
13,1200-1249,4975円,114分,105.8%,429件
14,1250-1299,5201円,112分,106.2%,466件
15,1300-1349,5706円,111分,106.8%,363件
16,1350-1399,4971円,105分,106.3%,391件
17,1400-1449,5779円,107分,107.2%,327件
18,1450-1499,5498円,102分,107.2%,329件
19,1500-1549,5679円,101分,107.5%,288件
20,1550-1599,5317円,95分,107.5%,280件
21,1600-1649,6754円,93分,109.6%,285件
22,1650-1699,6300円,91分,109.3%,230件
23,1700-1749,6375円,89分,109.5%,256件
24,1750-1799,7376円,85分,111.6%,278件
25,1800-1849,6553円,82分,110.6%,272件
26,1850-1899,6511円,82分,110.6%,261件
27,1900-1949,6983円,79分,111.8%,199件
28,1950-1999,6966円,73分,112.7%,214件
29,2000-2049,7856円,70分,115.1%,202件
30,2050-2099,8405円,67分,116.7%,207件
31,2100-2149,7297円,64分,115.3%,203件
32,2150-2199,7970円,60分,117.7%,196件
33,2200-2249,8064円,53分,120.2%,191件
34,2250-2299,8039円,49分,121.9%,201件
35,2300-2349,8019円,45分,123.7%,179件
36,2350-2399,9102円,42分,128.9%,176件
37,2400-2449,9024円,41分,129.1%,158件
38,2450-2499,8525円,41分,127.7%,154件
39,2500-2549,9920円,38分,135.1%,142件
40,2550-2599,9835円,39分,133.4%,144件
41,2600-2649,10645円,37分,138.3%,138件
42,2650-2699,10769円,37分,139.2%,136件
43,2700-2749,10920円,33分,144%,132件
44,2750-2799,11331円,32分,147.7%,134件
45,2800-2849,12216円,30分,154.9%,112件
46,2850-2899,13024円,26分,166.5%,100件
47,2900-2949,13917円,23分,179%,122件
