,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4464円,130分,104.6%,439件
1,1000-1049,3641円,130分,103.7%,464件
2,1050-1099,3661円,127分,103.8%,508件
3,1100-1149,4669円,121分,105.2%,503件
4,1150-1199,4832円,125分,105.1%,501件
5,1200-1249,4704円,118分,105.3%,509件
6,1250-1299,5286円,113分,106.2%,490件
7,1300-1349,5131円,113分,106%,460件
8,1350-1399,4982円,112分,106%,470件
9,1400-1449,5638円,107分,107%,424件
10,1450-1499,4623円,105分,105.9%,391件
11,1500-1549,5487円,102分,107.2%,411件
12,1550-1599,5522円,100分,107.3%,418件
13,1600-1649,5767円,95分,108.1%,366件
14,1650-1699,5640円,92分,108.2%,385件
15,1700-1749,5996円,92分,108.7%,365件
16,1750-1799,5893円,86分,109.1%,322件
17,1800-1849,6455円,86分,110%,297件
18,1850-1899,6289円,81分,110.3%,319件
19,1900-1949,6862円,77分,111.8%,267件
20,1950-1999,5786円,75分,110.3%,255件
21,2000-2049,7551円,71分,114.1%,247件
22,2050-2099,6256円,68分,112.3%,259件
23,2100-2149,6259円,64分,112.9%,253件
24,2150-2199,7346円,58分,116.8%,242件
25,2200-2249,7228円,58分,116.7%,230件
26,2250-2299,6644円,55分,116.1%,224件
27,2300-2349,7123円,49分,119.5%,193件
28,2350-2399,6881円,51分,118.2%,206件
29,2400-2449,7546円,47分,121.6%,174件
30,2450-2499,7529円,47分,121.4%,187件
31,2500-2549,8652円,42分,127.2%,178件
32,2550-2599,8807円,41分,128.5%,173件
33,2600-2649,9243円,40分,130.4%,203件
34,2650-2699,9819円,38分,134.4%,185件
35,2700-2749,10436円,36分,138.8%,149件
36,2750-2799,11849円,32分,149.2%,159件
37,2800-2849,12215円,31分,152.7%,153件
38,2850-2899,13378円,27分,165.8%,150件
39,2900-2949,14208円,23分,181.3%,114件
