,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4695円,115分,105.4%,22件
1,1150-1199,8975円,123分,109.7%,24件
2,1200-1249,8054円,110分,109.7%,33件
3,1250-1299,11447円,111分,113.8%,30件
4,1300-1349,7850円,110分,109.5%,33件
5,1350-1399,7170円,102分,109.4%,31件
6,1400-1449,9118円,100分,112.2%,41件
7,1450-1499,8973円,95分,112.5%,42件
8,1500-1549,9777円,97分,113.4%,47件
9,1550-1599,10337円,99分,113.9%,55件
10,1600-1649,8002円,98分,110.9%,49件
11,1650-1699,9309円,90分,113.8%,63件
12,1700-1749,8311円,93分,111.9%,60件
13,1750-1799,10174円,85分,116%,66件
14,1800-1849,10594円,79分,117.9%,57件
15,1850-1899,8737円,86分,113.5%,55件
16,1900-1949,10874円,76分,119.1%,52件
17,1950-1999,9027円,78分,115.3%,58件
18,2000-2049,10056円,72分,118.7%,58件
19,2050-2099,8743円,67分,117.3%,51件
20,2100-2149,11060円,60分,124.6%,42件
21,2150-2199,11455円,62分,124.5%,58件
22,2200-2249,8707円,54分,121.4%,36件
23,2250-2299,8290円,53分,120.8%,47件
24,2300-2349,10797円,46分,131.5%,48件
25,2350-2399,11436円,39分,139.5%,41件
26,2400-2449,8600円,45分,125.8%,31件
27,2450-2499,11746円,36分,143.4%,33件
28,2500-2549,11391円,33分,146.1%,28件
29,2550-2599,12061円,35分,146.2%,31件
30,2600-2649,11783円,35分,144.8%,28件
31,2650-2699,12630円,33分,150.7%,38件
32,2700-2749,12747円,30分,156.2%,32件
33,2750-2799,12750円,32分,153.1%,28件
34,2800-2849,13164円,29分,161.4%,26件
35,2850-2899,13755円,26分,170.3%,31件
36,2900-2949,14166円,22分,185.7%,28件
