,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2088円,145分,101.9%,639件
1,700-749,1845円,143分,101.7%,675件
2,750-799,2564円,139分,102.5%,685件
3,800-849,2615円,137分,102.6%,766件
4,850-899,2197円,136分,102.2%,770件
5,900-949,2343円,135分,102.3%,863件
6,950-999,2927円,129分,103%,889件
7,1000-1049,2764円,132分,102.8%,861件
8,1050-1099,2842円,126分,103%,861件
9,1100-1149,3254円,122分,103.6%,812件
10,1150-1199,3306円,123分,103.6%,748件
11,1200-1249,3156円,119分,103.5%,802件
12,1250-1299,3856円,115分,104.5%,745件
13,1300-1349,3627円,112分,104.3%,725件
14,1350-1399,3103円,112分,103.7%,688件
15,1400-1449,3694円,109分,104.5%,685件
16,1450-1499,4184円,104分,105.4%,651件
17,1500-1549,4377円,101分,105.8%,693件
18,1550-1599,4444円,100分,105.9%,640件
19,1600-1649,4322円,95分,106.1%,589件
20,1650-1699,4854円,94分,106.9%,537件
21,1700-1749,5220円,91分,107.7%,546件
22,1750-1799,5720円,86分,108.9%,474件
23,1800-1849,4620円,85分,107.2%,446件
24,1850-1899,6145円,81分,110.1%,429件
25,1900-1949,5091円,78分,108.7%,426件
26,1950-1999,5428円,74分,109.7%,436件
27,2000-2049,5884円,70分,111.2%,426件
28,2050-2099,5779円,68分,111.4%,396件
29,2100-2149,5428円,65分,111.1%,376件
30,2150-2199,6355円,60分,114%,363件
31,2200-2249,5636円,59分,112.7%,355件
32,2250-2299,6745円,55分,116.4%,312件
33,2300-2349,5802円,52分,114.8%,330件
34,2350-2399,6591円,48分,118.2%,315件
35,2400-2449,7152円,46分,121%,318件
36,2450-2499,7364円,45分,121.6%,376件
37,2500-2549,7482円,44分,122.7%,300件
38,2550-2599,8270円,42分,126.4%,274件
39,2600-2649,9056円,40分,130.4%,282件
40,2650-2699,9867円,37分,135.1%,271件
41,2700-2749,10226円,35分,138.8%,249件
42,2750-2799,11148円,32分,147%,236件
43,2800-2849,12342円,30分,154.5%,231件
44,2850-2899,13248円,26分,167.2%,238件
45,2900-2949,14281円,23分,182.2%,187件
