,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7206円,120分,108%,362件
1,1250-1299,7574円,112分,109%,350件
2,1300-1349,7952円,112分,109.5%,394件
3,1350-1399,8098円,110分,109.8%,296件
4,1400-1449,7574円,104分,109.7%,328件
5,1450-1499,8790円,106分,111%,262件
6,1500-1549,8006円,101分,110.6%,279件
7,1550-1599,8526円,100分,111.4%,249件
8,1600-1649,7565円,92分,111%,232件
9,1650-1699,9124円,92分,113.2%,238件
10,1700-1749,8877円,90分,113.2%,199件
11,1750-1799,8872円,87分,113.7%,220件
12,1800-1849,10109円,82分,116.4%,234件
13,1850-1899,8665円,80分,114.4%,231件
14,1900-1949,9140円,80分,115.3%,217件
15,1950-1999,9087円,77分,115.8%,168件
16,2000-2049,9215円,71分,117.2%,182件
17,2050-2099,10225円,67分,120.2%,168件
18,2100-2149,10612円,65分,121.8%,180件
19,2150-2199,9052円,61分,119.6%,167件
20,2200-2249,10140円,57分,123.9%,169件
21,2250-2299,9730円,50分,126.1%,166件
22,2300-2349,9154円,46分,126.7%,164件
23,2350-2399,10240円,42分,132.8%,146件
24,2400-2449,10953円,40分,136.9%,145件
25,2450-2499,10812円,39分,136.5%,129件
26,2500-2549,10117円,40分,133.7%,126件
27,2550-2599,11122円,37分,140.1%,105件
28,2600-2649,11610円,37分,141.7%,120件
29,2650-2699,12711円,35分,148.1%,117件
30,2700-2749,12351円,35分,146.7%,113件
31,2750-2799,12940円,30分,156.7%,113件
32,2800-2849,13192円,30分,158.6%,111件
33,2850-2899,14168円,28分,168.5%,91件
34,2900-2949,14810円,23分,184.5%,74件
