,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4944円,134分,104.9%,35件
1,1050-1099,6306円,129分,106.5%,56件
2,1100-1149,5122円,122分,105.6%,58件
3,1150-1199,5281円,120分,105.9%,69件
4,1200-1249,6121円,120分,106.8%,78件
5,1250-1299,5710円,118分,106.5%,87件
6,1300-1349,5181円,111分,106.2%,74件
7,1350-1399,6167円,111分,107.4%,86件
8,1400-1449,5705円,107分,107.1%,80件
9,1450-1499,5559円,101分,107.3%,89件
10,1500-1549,4606円,102分,106%,101件
11,1550-1599,5757円,98分,107.8%,99件
12,1600-1649,6266円,93分,108.9%,126件
13,1650-1699,6441円,93分,109.2%,107件
14,1700-1749,7079円,93分,110.1%,116件
15,1750-1799,7469円,90分,111%,103件
16,1800-1849,6455円,85分,110.2%,90件
17,1850-1899,6784円,80分,111.3%,126件
18,1900-1949,6314円,76分,111%,115件
19,1950-1999,5689円,76分,110%,103件
20,2000-2049,8370円,70分,116%,107件
21,2050-2099,6037円,68分,111.9%,75件
22,2100-2149,5783円,66分,111.7%,87件
23,2150-2199,6784円,64分,114%,68件
24,2200-2249,6734円,60分,115%,70件
25,2250-2299,6753円,53分,116.9%,73件
26,2300-2349,8374円,49分,123%,76件
27,2350-2399,7994円,45分,123.4%,61件
28,2400-2449,6917円,47分,119.6%,63件
29,2450-2499,8301円,45分,124.7%,67件
30,2500-2549,8188円,43分,125.3%,56件
31,2550-2599,8692円,42分,127.3%,68件
32,2600-2649,8670円,43分,126.8%,62件
33,2650-2699,9839円,37分,135%,53件
34,2700-2749,11054円,35分,141.9%,47件
35,2750-2799,11093円,32分,146.6%,44件
36,2800-2849,12677円,28分,159.5%,46件
37,2850-2899,13461円,28分,163.9%,59件
38,2900-2949,14226円,24分,179.4%,52件
