,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,5422円,110分,106.6%,447件
1,1450-1499,6031円,105分,107.6%,413件
2,1500-1549,5909円,103分,107.7%,433件
3,1550-1599,6614円,101分,108.8%,411件
4,1600-1649,6955円,98分,109.4%,446件
5,1650-1699,6420円,94分,109.1%,384件
6,1700-1749,6144円,92分,108.9%,383件
7,1750-1799,6713円,87分,110.3%,335件
8,1800-1849,6879円,82分,111.2%,339件
9,1850-1899,7648円,82分,112.5%,320件
10,1900-1949,7638円,79分,113%,316件
11,1950-1999,7069円,74分,112.8%,283件
12,2000-2049,7862円,72分,114.6%,276件
13,2050-2099,7887円,68分,115.4%,276件
14,2100-2149,6845円,66分,113.8%,265件
15,2150-2199,6347円,65分,113%,263件
16,2200-2249,7494円,58分,117.3%,226件
17,2250-2299,7422円,56分,117.8%,226件
18,2300-2349,7489円,52分,119.2%,224件
19,2350-2399,7617円,49分,120.8%,229件
20,2400-2449,8392円,44分,125.2%,204件
21,2450-2499,7507円,46分,121.9%,216件
22,2500-2549,8236円,44分,124.8%,174件
23,2550-2599,9724円,40分,132.2%,199件
24,2600-2649,10089円,40分,133.3%,160件
25,2650-2699,10742円,37分,138.5%,201件
26,2700-2749,10910円,37分,139.3%,157件
27,2750-2799,12117円,33分,148.4%,146件
28,2800-2849,13155円,29分,159.7%,144件
29,2850-2899,13651円,27分,166.4%,156件
30,2900-2949,15242円,24分,183.2%,130件
