,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,7665円,124分,108.3%,562件
1,1050-1099,8305円,122分,109.1%,498件
2,1100-1149,8055円,119分,109%,507件
3,1150-1199,8320円,119分,109.3%,545件
4,1200-1249,9106円,118分,110.3%,524件
5,1250-1299,8271円,113分,109.8%,477件
6,1300-1349,8432円,109分,110.3%,575件
7,1350-1399,8194円,106分,110.4%,506件
8,1400-1449,9120円,103分,111.8%,526件
9,1450-1499,10154円,99分,113.6%,518件
10,1500-1549,9658円,99分,112.9%,495件
11,1550-1599,9818円,98分,113.3%,500件
12,1600-1649,9697円,92分,114%,484件
13,1650-1699,9029円,88分,113.6%,420件
14,1700-1749,10108円,89分,115.2%,424件
15,1750-1799,9096円,84分,114.5%,424件
16,1800-1849,9844円,82分,116%,409件
17,1850-1899,9473円,81分,115.7%,422件
18,1900-1949,10123円,77分,117.6%,374件
19,1950-1999,10695円,74分,119.3%,358件
20,2000-2049,11168円,71分,120.9%,371件
21,2050-2099,11169円,68分,121.9%,354件
22,2100-2149,10317円,65分,121.3%,328件
23,2150-2199,11672円,62分,125%,361件
24,2200-2249,11563円,58分,126.5%,340件
25,2250-2299,11547円,55分,127.9%,320件
26,2300-2349,11768円,46分,134.1%,307件
27,2350-2399,11033円,40分,137%,303件
28,2400-2449,11074円,36分,140.6%,291件
29,2450-2499,11727円,36分,143.2%,273件
30,2500-2549,11819円,35分,145.1%,298件
31,2550-2599,11612円,34分,145.1%,295件
32,2600-2649,12369円,33分,150.5%,286件
33,2650-2699,12979円,31分,155.7%,252件
34,2700-2749,13276円,30分,158.3%,250件
35,2750-2799,13627円,28分,164.9%,271件
36,2800-2849,13930円,27分,167.9%,230件
37,2850-2899,15134円,24分,184.5%,246件
38,2900-2949,14919円,22分,188.9%,211件
