,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5703円,132分,105.7%,37件
1,950-999,8084円,121分,108.9%,41件
2,1000-1049,7699円,106分,109.7%,49件
3,1050-1099,4863円,118分,105.5%,70件
4,1100-1149,5747円,121分,106.3%,67件
5,1150-1199,6695円,118分,107.6%,75件
6,1200-1249,5494円,113分,106.5%,82件
7,1250-1299,4767円,115分,105.5%,92件
8,1300-1349,7895円,112分,109.4%,86件
9,1350-1399,8102円,105分,110.3%,97件
10,1400-1449,6569円,106分,108.3%,104件
11,1450-1499,5112円,103分,106.6%,125件
12,1500-1549,7969円,99分,110.7%,123件
13,1550-1599,7985円,100分,110.6%,125件
14,1600-1649,7867円,92分,111.4%,132件
15,1650-1699,9062円,84分,114.4%,129件
16,1700-1749,8441円,85分,113.3%,104件
17,1750-1799,9059円,86分,114.1%,107件
18,1800-1849,9072円,80分,115.2%,97件
19,1850-1899,7863円,76分,113.8%,107件
20,1900-1949,8384円,78分,114.4%,92件
21,1950-1999,8704円,69分,116.9%,89件
22,2000-2049,8072円,69分,115.7%,81件
23,2050-2099,8451円,66分,117%,97件
24,2100-2149,9041円,62分,119.5%,85件
25,2150-2199,11072円,57分,125.9%,67件
26,2200-2249,10779円,59分,124.6%,77件
27,2250-2299,9590円,51分,125.2%,62件
28,2300-2349,12061円,45分,136.1%,55件
29,2350-2399,8983円,44分,127.3%,54件
30,2400-2449,9494円,39分,132.5%,41件
31,2450-2499,9249円,38分,132.8%,64件
32,2500-2549,11533円,32分,148.4%,64件
33,2550-2599,11027円,32分,145.5%,53件
34,2600-2649,11393円,35分,143.8%,52件
35,2650-2699,11549円,34分,144.9%,44件
36,2700-2749,12770円,30分,157.2%,46件
37,2750-2799,12321円,29分,156.6%,47件
38,2800-2849,13846円,28分,165%,37件
39,2850-2899,14060円,24分,177%,48件
40,2900-2949,13866円,21分,188.7%,40件
