,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,2999円,143分,102.8%,1407件
1,700-749,3162円,139分,103%,1327件
2,750-799,3170円,139分,103%,1374件
3,800-849,3472円,135分,103.4%,1227件
4,850-899,3140円,133分,103.2%,1245件
5,900-949,3571円,131分,103.6%,1288件
6,950-999,3790円,131分,103.9%,1274件
7,1000-1049,3674円,127分,103.9%,1144件
8,1050-1099,4069円,122分,104.5%,1355件
9,1100-1149,4173円,120分,104.6%,1351件
10,1150-1199,4441円,119分,105%,1294件
11,1200-1249,5001円,117分,105.7%,1247件
12,1250-1299,5322円,116分,106.1%,1223件
13,1300-1349,4695円,113分,105.5%,1209件
14,1350-1399,4780円,110分,105.8%,1112件
15,1400-1449,4967円,106分,106.2%,1061件
16,1450-1499,5414円,104分,106.9%,998件
17,1500-1549,4790円,102分,106.3%,1018件
18,1550-1599,5540円,99分,107.5%,1023件
19,1600-1649,5302円,96分,107.4%,1003件
20,1650-1699,5619円,92分,108.1%,943件
21,1700-1749,5723円,90分,108.5%,864件
22,1750-1799,6027円,89分,109.1%,913件
23,1800-1849,6357円,84分,110.1%,863件
24,1850-1899,6060円,81分,110%,847件
25,1900-1949,6575円,79分,111.1%,867件
26,1950-1999,6558円,76分,111.4%,846件
27,2000-2049,7134円,73分,113.1%,772件
28,2050-2099,7012円,68分,113.8%,802件
29,2100-2149,6722円,63分,114.2%,787件
30,2150-2199,6641円,58分,115.3%,723件
31,2200-2249,7270円,55分,117.6%,719件
32,2250-2299,7365円,52分,118.8%,712件
33,2300-2349,7200円,49分,119.7%,678件
34,2350-2399,7339円,46分,121.1%,694件
35,2400-2449,7948円,44分,124.2%,652件
36,2450-2499,8084円,42分,125.4%,636件
37,2500-2549,8220円,42分,126%,613件
38,2550-2599,8867円,41分,128.9%,567件
39,2600-2649,9587円,38分,133.7%,609件
40,2650-2699,9723円,37分,135.2%,555件
41,2700-2749,10185円,34分,139.9%,575件
42,2750-2799,11027円,32分,145.5%,522件
43,2800-2849,10711円,33分,143.5%,461件
