,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,7048円,134分,107%,37件
1,950-999,9407円,122分,110.3%,41件
2,1000-1049,8863円,107分,111%,49件
3,1050-1099,6056円,119分,106.8%,70件
4,1100-1149,6998円,122分,107.7%,67件
5,1150-1199,7935円,119分,108.9%,75件
6,1200-1249,6639円,114分,107.8%,82件
7,1250-1299,5913円,116分,106.8%,92件
8,1300-1349,9130円,113分,110.7%,86件
9,1350-1399,9263円,106分,111.6%,97件
10,1400-1449,7687円,107分,109.6%,104件
11,1450-1499,6164円,104分,107.9%,125件
12,1500-1549,9061円,100分,112%,123件
13,1550-1599,9099円,101分,112%,125件
14,1600-1649,8876円,93分,112.8%,132件
15,1650-1699,10027円,85分,115.8%,129件
16,1700-1749,9402円,86分,114.7%,104件
17,1750-1799,10037円,86分,115.5%,107件
18,1800-1849,9996円,80分,116.6%,97件
19,1850-1899,8706円,77分,115.2%,107件
20,1900-1949,9255円,78分,115.8%,92件
21,1950-1999,9490円,69分,118.3%,89件
22,2000-2049,8841円,69分,117%,81件
23,2050-2099,9199円,67分,118.3%,97件
24,2100-2149,9775円,62分,120.9%,85件
25,2150-2199,11819円,58分,127.3%,67件
26,2200-2249,11536円,59分,126%,77件
27,2250-2299,10222円,51分,126.6%,62件
28,2300-2349,12674円,45分,137.5%,55件
29,2350-2399,9508円,44分,128.5%,54件
30,2400-2449,9983円,39分,133.8%,41件
31,2450-2499,9739円,38分,134.2%,64件
32,2500-2549,12022円,32分,149.8%,64件
33,2550-2599,11517円,33分,146.9%,53件
34,2600-2649,11882円,35分,145.1%,52件
35,2650-2699,12038円,35分,146.2%,44件
36,2700-2749,13259円,30分,158.5%,46件
37,2750-2799,12810円,29分,158%,47件
38,2800-2849,14335円,29分,166.3%,37件
39,2850-2899,14550円,25分,178.3%,48件
40,2900-2949,14355円,21分,189.9%,40件
