,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,277円,147分,100.3%,118件
1,550-599,2046円,140分,101.9%,199件
2,600-649,1286円,143分,101.2%,342件
3,650-699,1230円,141分,101.2%,429件
4,700-749,2466円,134分,102.5%,451件
5,750-799,1702円,133分,101.7%,432件
6,800-849,1647円,133分,101.6%,455件
7,850-899,2188円,129分,102.3%,459件
8,900-949,2002円,132分,102%,476件
9,950-999,2784円,125分,103%,476件
10,1000-1049,2225円,126分,102.4%,444件
11,1050-1099,3508円,120分,103.9%,444件
12,1100-1149,2835円,121分,103.1%,543件
13,1150-1199,3135円,116分,103.6%,521件
14,1200-1249,2948円,114分,103.4%,558件
15,1250-1299,3737円,112分,104.4%,444件
16,1300-1349,3078円,107分,103.8%,467件
17,1350-1399,3652円,109分,104.5%,402件
18,1400-1449,3656円,104分,104.7%,405件
19,1450-1499,3750円,104分,104.8%,336件
20,1500-1549,3831円,97分,105.2%,329件
21,1550-1599,4786円,97分,106.6%,345件
22,1600-1649,4879円,93分,107%,290件
23,1650-1699,4626円,92分,106.7%,304件
24,1700-1749,5151円,88分,107.8%,324件
25,1750-1799,4939円,84分,107.8%,320件
26,1800-1849,5076円,84分,108%,314件
27,1850-1899,5397円,79分,109.1%,240件
28,1900-1949,5597円,76分,109.9%,255件
29,1950-1999,6336円,73分,111.6%,251件
30,2000-2049,6931円,69分,113.3%,254件
31,2050-2099,5854円,66分,111.8%,242件
32,2100-2149,6564円,63分,113.8%,230件
33,2150-2199,6777円,58分,115.6%,227件
34,2200-2249,6689円,52分,117%,232件
35,2250-2299,6876円,49分,118.8%,207件
36,2300-2349,7534円,45分,122.4%,203件
37,2350-2399,7399円,45分,122.1%,187件
38,2400-2449,7479円,42分,123.8%,187件
39,2450-2499,8513円,40分,128.6%,171件
40,2500-2549,8436円,41分,127.7%,177件
41,2550-2599,9167円,39分,131%,159件
42,2600-2649,9313円,38分,132.4%,164件
43,2650-2699,9490円,36分,135.5%,157件
44,2700-2749,9979円,34分,139.1%,158件
45,2750-2799,10637円,32分,144.9%,136件
46,2800-2849,11487円,29分,153.1%,125件
47,2850-2899,12287円,26分,163%,157件
48,2900-2949,13116円,22分,178.7%,128件
