,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6001円,122分,106.6%,1166件
1,1150-1199,5822円,119分,106.5%,645件
2,1200-1249,6408円,116分,107.4%,687件
3,1250-1299,6474円,114分,107.5%,625件
4,1300-1349,6551円,112分,107.8%,542件
5,1350-1399,5792円,111分,107%,516件
6,1400-1449,6768円,107分,108.4%,532件
7,1450-1499,6365円,106分,108%,461件
8,1500-1549,7118円,100分,109.4%,448件
9,1550-1599,7331円,99分,109.9%,423件
10,1600-1649,6985円,97分,109.6%,442件
11,1650-1699,7567円,93分,110.8%,479件
12,1700-1749,7591円,89分,111.4%,439件
13,1750-1799,7011円,89分,110.6%,429件
14,1800-1849,8133円,84分,112.9%,405件
15,1850-1899,8511円,81分,114%,383件
16,1900-1949,7866円,80分,113.2%,347件
17,1950-1999,8887円,76分,115.6%,396件
18,2000-2049,9273円,73分,116.9%,360件
19,2050-2099,8269円,68分,116.2%,348件
20,2100-2149,8523円,63分,118%,313件
21,2150-2199,8731円,59分,119.7%,321件
22,2200-2249,9365円,53分,123.5%,337件
23,2250-2299,9023円,52分,123.4%,307件
24,2300-2349,8655円,47分,124.7%,340件
25,2350-2399,8807円,45分,125.9%,299件
26,2400-2449,8786円,45分,126.1%,293件
27,2450-2499,9916円,42分,131.7%,311件
28,2500-2549,9547円,41分,130.7%,262件
29,2550-2599,10025円,40分,133.8%,290件
30,2600-2649,10439円,38分,136.2%,251件
31,2650-2699,10952円,36分,140.4%,240件
32,2700-2749,11469円,35分,143.3%,226件
33,2750-2799,11757円,32分,148.2%,250件
34,2800-2849,12354円,29分,156%,204件
35,2850-2899,13805円,27分,168.7%,219件
36,2900-2949,14245円,23分,181.4%,184件
