,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,5632円,128分,105.9%,766件
1,1050-1099,5045円,125分,105.4%,1400件
2,1100-1149,4802円,124分,105.2%,799件
3,1150-1199,5618円,119分,106.3%,820件
4,1200-1249,5357円,118分,106.1%,727件
5,1250-1299,5817円,115分,106.7%,654件
6,1300-1349,5447円,113分,106.4%,617件
7,1350-1399,5880円,111分,107.1%,636件
8,1400-1449,5601円,109分,106.9%,560件
9,1450-1499,6119円,105分,107.8%,550件
10,1500-1549,6644円,102分,108.7%,508件
11,1550-1599,6178円,100分,108.2%,521件
12,1600-1649,6741円,96分,109.3%,577件
13,1650-1699,6346円,93分,109.1%,504件
14,1700-1749,6370円,92分,109.3%,519件
15,1750-1799,7243円,87分,111.1%,492件
16,1800-1849,7655円,84分,112.1%,453件
17,1850-1899,7104円,83分,111.4%,417件
18,1900-1949,7870円,78分,113.4%,468件
19,1950-1999,8393円,77分,114.6%,430件
20,2000-2049,7262円,71分,113.7%,415件
21,2050-2099,7524円,68分,114.9%,379件
22,2100-2149,7796円,63分,116.6%,390件
23,2150-2199,8467円,58分,119.4%,405件
24,2200-2249,8480円,55分,120.4%,384件
25,2250-2299,7679円,51分,119.9%,402件
26,2300-2349,7811円,49分,121.1%,352件
27,2350-2399,8150円,48分,122.9%,349件
28,2400-2449,8909円,44分,126.8%,372件
29,2450-2499,8567円,43分,126.3%,314件
30,2500-2549,9133円,42分,129.3%,353件
31,2550-2599,9605円,41分,131.2%,324件
32,2600-2649,9995円,39分,134.1%,303件
33,2650-2699,10512円,38分,136.9%,270件
34,2700-2749,10490円,35分,139.5%,300件
35,2750-2799,11352円,33分,146.3%,250件
36,2800-2849,12580円,30分,156%,259件
37,2850-2899,13268円,26分,168%,244件
38,2900-2949,14207円,24分,178.2%,206件
