,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,2832円,134分,102.8%,2233件
1,950-999,2860円,131分,102.9%,2151件
2,1000-1049,2600円,130分,102.7%,2086件
3,1050-1099,2903円,126分,103.1%,2003件
4,1100-1149,3444円,123分,103.7%,2061件
5,1150-1199,4098円,122分,104.5%,1888件
6,1200-1249,3543円,119分,104%,1911件
7,1250-1299,4163円,115分,104.8%,1900件
8,1300-1349,3362円,115分,103.9%,1791件
9,1350-1399,3643円,112分,104.4%,1836件
10,1400-1449,4336円,108分,105.4%,1730件
11,1450-1499,4499円,106分,105.7%,1749件
12,1500-1549,4492円,103分,105.8%,1625件
13,1550-1599,4621円,99分,106.2%,1633件
14,1600-1649,4959円,98分,106.8%,1540件
15,1650-1699,4460円,95分,106.3%,1511件
16,1700-1749,4885円,91分,107.1%,1446件
17,1750-1799,5239円,88分,108%,1456件
18,1800-1849,4777円,84分,107.5%,1403件
19,1850-1899,4937円,81分,108.1%,1368件
20,1900-1949,4932円,77分,108.5%,1373件
21,1950-1999,5666円,75分,110.1%,1330件
22,2000-2049,5483円,72分,110.1%,1312件
23,2050-2099,5819円,69分,111.2%,1268件
24,2100-2149,5790円,66分,111.6%,1169件
25,2150-2199,5421円,63分,111.6%,1164件
26,2200-2249,6258円,60分,114%,1147件
27,2250-2299,6331円,55分,115.3%,1147件
28,2300-2349,6428円,52分,116.4%,1061件
29,2350-2399,6487円,49分,117.6%,1096件
30,2400-2449,7077円,47分,119.9%,1015件
31,2450-2499,7584円,46分,122.1%,1015件
32,2500-2549,7968円,44分,124%,954件
33,2550-2599,8646円,43分,127%,853件
34,2600-2649,9224円,39分,131.2%,708件
35,2650-2699,9753円,38分,134.2%,631件
36,2700-2749,10335円,35分,139.2%,473件
37,2750-2799,11313円,33分,145.8%,370件
38,2800-2849,12078円,30分,154.6%,317件
39,2850-2899,13511円,27分,167.7%,264件
40,2900-2949,13851円,24分,175.5%,192件
