,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1600-1649,11686円,99分,115.7%,18件
1,1650-1699,9753円,100分,113.1%,22件
2,1700-1749,11129円,85分,117.5%,26件
3,1750-1799,11703円,95分,116.5%,18件
4,1800-1849,10853円,91分,115.8%,24件
5,1850-1899,12255円,77分,121.3%,22件
6,1900-1949,11201円,73分,120.4%,23件
7,1950-1999,7637円,66分,115.4%,19件
8,2000-2049,11082円,71分,120.8%,20件
9,2050-2099,11888円,69分,123%,32件
10,2100-2149,12805円,60分,128.6%,26件
11,2150-2199,9993円,59分,122.7%,29件
12,2200-2249,10188円,53分,125.8%,26件
13,2250-2299,11145円,48分,131.1%,16件
14,2300-2349,10962円,43分,134.3%,25件
15,2350-2399,10400円,36分,138.9%,28件
16,2400-2449,10302円,40分,134.2%,22件
17,2450-2499,8602円,43分,126.6%,31件
18,2500-2549,8221円,44分,124.6%,20件
19,2550-2599,10122円,39分,134.8%,30件
20,2600-2649,8692円,41分,128.4%,32件
21,2650-2699,11030円,33分,144.1%,31件
22,2700-2749,11567円,31分,149%,21件
23,2750-2799,12061円,31分,152.1%,20件
24,2800-2849,12686円,30分,156.4%,18件
25,2850-2899,13546円,25分,171.5%,14件
26,2900-2949,13654円,23分,180.1%,17件
