,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,4019円,139分,103.8%,104件
1,750-799,4014円,135分,104%,215件
2,800-849,4561円,129分,104.7%,248件
3,850-899,5565円,123分,106.1%,257件
4,900-949,4670円,128分,104.9%,255件
5,950-999,4720円,122分,105.2%,274件
6,1000-1049,4529円,124分,104.9%,270件
7,1050-1099,4998円,125分,105.3%,268件
8,1100-1149,5780円,114分,106.8%,284件
9,1150-1199,5577円,116分,106.4%,273件
10,1200-1249,6034円,111分,107.3%,244件
11,1250-1299,5168円,114分,106.1%,300件
12,1300-1349,6044円,105分,107.7%,295件
13,1350-1399,6374円,106分,108%,342件
14,1400-1449,6229円,105分,107.9%,255件
15,1450-1499,5966円,100分,108%,284件
16,1500-1549,7146円,98分,109.7%,213件
17,1550-1599,6705円,95分,109.4%,229件
18,1600-1649,7648円,93分,110.9%,201件
19,1650-1699,6303円,87分,109.7%,191件
20,1700-1749,8167円,86分,112.6%,193件
21,1750-1799,7830円,83分,112.5%,168件
22,1800-1849,7556円,80分,112.5%,183件
23,1850-1899,8870円,75分,115.7%,196件
24,1900-1949,7792円,75分,113.9%,205件
25,1950-1999,7719円,74分,113.8%,188件
26,2000-2049,8102円,71分,115.2%,143件
27,2050-2099,8287円,66分,116.7%,158件
28,2100-2149,9359円,62分,120%,137件
29,2150-2199,9535円,60分,121.1%,151件
30,2200-2249,8504円,56分,120.3%,139件
31,2250-2299,9054円,50分,123.9%,138件
32,2300-2349,9252円,43分,128.5%,133件
33,2350-2399,8930円,40分,129.7%,143件
34,2400-2449,9834円,39分,133.8%,115件
35,2450-2499,10636円,36分,139.5%,124件
36,2500-2549,10775円,36分,140%,108件
37,2550-2599,10118円,36分,137.8%,105件
38,2600-2649,10871円,33分,143.5%,87件
39,2650-2699,11683円,33分,146.6%,99件
40,2700-2749,12516円,31分,153.8%,93件
41,2750-2799,12136円,31分,151.9%,89件
42,2800-2849,12782円,27分,163.3%,89件
43,2850-2899,13068円,26分,166.9%,92件
44,2900-2949,13970円,24分,178.7%,65件
