,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,-548円,155分,99.5%,45件
1,550-599,370円,147分,100.3%,74件
2,600-649,1394円,144分,101.3%,101件
3,650-699,405円,140分,100.4%,132件
4,700-749,1491円,138分,101.4%,129件
5,750-799,1550円,135分,101.5%,140件
6,800-849,1392円,136分,101.4%,161件
7,850-899,747円,136分,100.7%,196件
8,900-949,1415円,132分,101.4%,189件
9,950-999,1829円,130分,101.9%,193件
10,1000-1049,2954円,124分,103.2%,260件
11,1050-1099,2461円,123分,102.7%,229件
12,1100-1149,2643円,122分,102.9%,283件
13,1150-1199,2689円,122分,102.9%,267件
14,1200-1249,2821円,116分,103.2%,305件
15,1250-1299,1940円,115分,102.2%,323件
16,1300-1349,2747円,114分,103.2%,312件
17,1350-1399,3148円,109分,103.9%,265件
18,1400-1449,2552円,111分,103.1%,278件
19,1450-1499,3290円,103分,104.3%,293件
20,1500-1549,2844円,103分,103.7%,286件
21,1550-1599,4100円,97分,105.7%,285件
22,1600-1649,3191円,94分,104.5%,275件
23,1650-1699,4995円,90分,107.4%,276件
24,1700-1749,5173円,90分,107.7%,296件
25,1750-1799,4495円,85分,107%,246件
26,1800-1849,4568円,83分,107.3%,252件
27,1850-1899,4964円,79分,108.4%,230件
28,1900-1949,5081円,74分,109.1%,230件
29,1950-1999,6111円,72分,111.3%,208件
30,2000-2049,5717円,70分,110.9%,201件
31,2050-2099,5806円,64分,112.1%,187件
32,2100-2149,5995円,64分,112.5%,185件
33,2150-2199,6462円,59分,114.6%,185件
34,2200-2249,5452円,58分,112.4%,175件
35,2250-2299,3939円,59分,109%,160件
36,2300-2349,6245円,49分,116.9%,155件
37,2350-2399,6161円,48分,117.2%,152件
38,2400-2449,6602円,45分,119.5%,152件
39,2450-2499,6993円,45分,120.9%,153件
40,2500-2549,7192円,42分,122.6%,127件
41,2550-2599,7429円,40分,124.6%,147件
42,2600-2649,7892円,41分,126%,121件
43,2650-2699,9226円,36分,134.5%,127件
44,2700-2749,10039円,34分,139.1%,100件
45,2750-2799,10540円,32分,143.9%,119件
46,2800-2849,11099円,31分,147.3%,104件
47,2850-2899,12527円,26分,164.4%,100件
48,2900-2949,13957円,23分,182.6%,91件
