,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6344円,110分,107.7%,467件
1,1350-1399,7063円,112分,108.4%,402件
2,1400-1449,6898円,107分,108.6%,405件
3,1450-1499,6978円,107分,108.7%,336件
4,1500-1549,6848円,100分,109.1%,329件
5,1550-1599,7886円,99分,110.6%,345件
6,1600-1649,7841円,95分,111%,290件
7,1650-1699,7558円,95分,110.6%,304件
8,1700-1749,8006円,91分,111.8%,324件
9,1750-1799,7635円,87分,111.7%,320件
10,1800-1849,7788円,87分,112%,314件
11,1850-1899,7989円,82分,113%,240件
12,1900-1949,8086円,78分,113.8%,255件
13,1950-1999,8817円,75分,115.7%,251件
14,2000-2049,9337円,72分,117.4%,254件
15,2050-2099,8035円,68分,115.7%,242件
16,2100-2149,8708円,65分,117.8%,230件
17,2150-2199,8760円,60分,119.6%,227件
18,2200-2249,8480円,54分,120.9%,232件
19,2250-2299,8562円,50分,122.7%,207件
20,2300-2349,9116円,46分,126.3%,203件
21,2350-2399,8968円,46分,126%,187件
22,2400-2449,9015円,43分,127.8%,187件
23,2450-2499,10049円,41分,132.6%,171件
24,2500-2549,9972円,42分,131.7%,177件
25,2550-2599,10703円,41分,135%,159件
26,2600-2649,10850円,40分,136.5%,164件
27,2650-2699,11027円,37分,139.8%,157件
28,2700-2749,11515円,35分,143.4%,158件
29,2750-2799,12173円,33分,149.2%,136件
30,2800-2849,13023円,30分,157.5%,125件
31,2850-2899,13823円,27分,167.3%,157件
32,2900-2949,14652円,24分,182.8%,128件
