,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,5210円,137分,105.1%,87件
1,800-849,5115円,127分,105.4%,101件
2,850-899,3805円,131分,103.9%,147件
3,900-949,5099円,132分,105.1%,144件
4,950-999,4617円,128分,104.8%,160件
5,1000-1049,4459円,127分,104.7%,179件
6,1050-1099,4068円,128分,104.3%,190件
7,1100-1149,5736円,126分,106.1%,193件
8,1150-1199,6578円,119分,107.4%,213件
9,1200-1249,4780円,120分,105.3%,210件
10,1250-1299,4073円,116分,104.7%,252件
11,1300-1349,6304円,111分,107.6%,247件
12,1350-1399,5981円,115分,106.9%,238件
13,1400-1449,6196円,106分,107.8%,231件
14,1450-1499,6774円,100分,109%,238件
15,1500-1549,6411円,101分,108.5%,229件
16,1550-1599,6649円,100分,108.8%,234件
17,1600-1649,6887円,95分,109.7%,208件
18,1650-1699,5515円,92分,108%,186件
19,1700-1749,6345円,92分,109.2%,197件
20,1750-1799,6543円,84分,110.4%,183件
21,1800-1849,6932円,84分,111%,176件
22,1850-1899,6841円,81分,111.2%,189件
23,1900-1949,7528円,78分,112.9%,186件
24,1950-1999,7479円,73分,113.7%,150件
25,2000-2049,8208円,75分,114.7%,159件
26,2050-2099,7258円,68分,114.3%,144件
27,2100-2149,9310円,63分,119.7%,134件
28,2150-2199,6819円,61分,114.8%,122件
29,2200-2249,8207円,55分,119.9%,101件
30,2250-2299,6727円,52分,117.2%,122件
31,2300-2349,8733円,46分,125.2%,139件
32,2350-2399,8942円,41分,128.8%,110件
33,2400-2449,8867円,43分,127.2%,103件
34,2450-2499,8428円,45分,124.8%,91件
35,2500-2549,10057円,40分,133.8%,104件
36,2550-2599,9333円,41分,130.3%,98件
37,2600-2649,10078円,38分,135%,88件
38,2650-2699,10251円,38分,136.4%,85件
39,2700-2749,10753円,35分,140.4%,83件
40,2750-2799,11004円,32分,146.5%,79件
41,2800-2849,12763円,30分,156.9%,106件
42,2850-2899,13430円,26分,169.8%,84件
43,2900-2949,13540円,23分,177.6%,62件
