,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6594円,120分,107.3%,78件
1,1250-1299,6167円,118分,107%,87件
2,1300-1349,5606円,111分,106.7%,74件
3,1350-1399,6607円,111分,107.9%,86件
4,1400-1449,6122円,107分,107.6%,80件
5,1450-1499,5953円,102分,107.8%,89件
6,1500-1549,4989円,103分,106.5%,101件
7,1550-1599,6144円,99分,108.3%,99件
8,1600-1649,6627円,94分,109.4%,126件
9,1650-1699,6812円,93分,109.7%,107件
10,1700-1749,7455円,93分,110.6%,116件
11,1750-1799,7845円,91分,111.5%,103件
12,1800-1849,6787円,85分,110.6%,90件
13,1850-1899,7107円,80分,111.8%,126件
14,1900-1949,6619円,77分,111.5%,115件
15,1950-1999,5981円,76分,110.5%,103件
16,2000-2049,8668円,70分,116.5%,107件
17,2050-2099,6302円,68分,112.4%,75件
18,2100-2149,6033円,66分,112.2%,87件
19,2150-2199,7055円,65分,114.5%,68件
20,2200-2249,6978円,60分,115.5%,70件
21,2250-2299,6976円,53分,117.4%,73件
22,2300-2349,8590円,49分,123.5%,76件
23,2350-2399,8192円,46分,123.9%,61件
24,2400-2449,7115円,47分,120.1%,63件
25,2450-2499,8499円,45分,125.2%,67件
26,2500-2549,8386円,43分,125.8%,56件
27,2550-2599,8890円,43分,127.8%,68件
28,2600-2649,8868円,43分,127.3%,62件
29,2650-2699,10037円,38分,135.6%,53件
30,2700-2749,11252円,35分,142.4%,47件
31,2750-2799,11291円,32分,147.1%,44件
32,2800-2849,12875円,29分,160.1%,46件
33,2850-2899,13659円,28分,164.4%,59件
34,2900-2949,14424円,24分,179.9%,52件
