,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,4798円,133分,104.8%,865件
1,900-949,4338円,134分,104.3%,775件
2,950-999,5241円,130分,105.4%,733件
3,1000-1049,5248円,125分,105.6%,644件
4,1050-1099,5760円,124分,106.2%,649件
5,1100-1149,5373円,121分,105.9%,1166件
6,1150-1199,5215円,119分,105.9%,645件
7,1200-1249,5805円,116分,106.7%,687件
8,1250-1299,5881円,114分,106.9%,625件
9,1300-1349,5967円,111分,107.1%,542件
10,1350-1399,5226円,110分,106.3%,516件
11,1400-1449,6207円,107分,107.8%,532件
12,1450-1499,5815円,105分,107.4%,461件
13,1500-1549,6588円,100分,108.8%,448件
14,1550-1599,6806円,99分,109.2%,423件
15,1600-1649,6472円,97分,108.9%,442件
16,1650-1699,7068円,93分,110.1%,479件
17,1700-1749,7108円,89分,110.7%,439件
18,1750-1799,6542円,88分,109.9%,429件
19,1800-1849,7667円,84分,112.2%,405件
20,1850-1899,8057円,81分,113.3%,383件
21,1900-1949,7432円,79分,112.5%,347件
22,1950-1999,8454円,75分,115%,396件
23,2000-2049,8848円,73分,116.2%,360件
24,2050-2099,7884円,68分,115.5%,348件
25,2100-2149,8160円,63分,117.4%,313件
26,2150-2199,8394円,59分,119.1%,321件
27,2200-2249,9049円,53分,122.8%,337件
28,2250-2299,8717円,51分,122.7%,307件
29,2300-2349,8377円,47分,124%,340件
30,2350-2399,8539円,45分,125.3%,299件
31,2400-2449,8520円,45分,125.4%,293件
32,2450-2499,9651円,41分,131.1%,311件
33,2500-2549,9282円,41分,130%,262件
34,2550-2599,9760円,39分,133.1%,290件
35,2600-2649,10174円,38分,135.5%,251件
36,2650-2699,10687円,36分,139.6%,240件
37,2700-2749,11204円,35分,142.6%,226件
38,2750-2799,11492円,32分,147.5%,250件
39,2800-2849,12089円,29分,155.2%,204件
40,2850-2899,13540円,27分,168%,219件
41,2900-2949,13980円,23分,180.7%,184件
