,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,205円,137分,100.2%,25件
1,700-749,1733円,121分,101.9%,39件
2,750-799,228円,147分,100.2%,52件
3,800-849,3273円,131分,103.3%,50件
4,850-899,613円,133分,100.6%,54件
5,900-949,1276円,134分,101.3%,61件
6,950-999,1428円,129分,101.5%,79件
7,1000-1049,1647円,125分,101.8%,82件
8,1050-1099,1268円,125分,101.3%,101件
9,1100-1149,2492円,126分,102.6%,116件
10,1150-1199,2046円,120分,102.3%,122件
11,1200-1249,3109円,110分,103.8%,130件
12,1250-1299,3114円,114分,103.6%,135件
13,1300-1349,3292円,106分,104.1%,127件
14,1350-1399,2739円,107分,103.4%,135件
15,1400-1449,1478円,106分,101.9%,154件
16,1450-1499,2370円,103分,103.1%,138件
17,1500-1549,3208円,98分,104.4%,173件
18,1550-1599,3308円,96分,104.6%,152件
19,1600-1649,3922円,95分,105.5%,166件
20,1650-1699,4548円,94分,106.5%,161件
21,1700-1749,4180円,88分,106.3%,139件
22,1750-1799,3362円,85分,105.3%,165件
23,1800-1849,4120円,80分,106.9%,173件
24,1850-1899,3785円,78分,106.4%,155件
25,1900-1949,5194円,76分,109.2%,147件
26,1950-1999,4546円,73分,108.3%,119件
27,2000-2049,3196円,72分,105.9%,123件
28,2050-2099,5150円,68分,110.1%,123件
29,2100-2149,5414円,65分,111.1%,109件
30,2150-2199,5649円,58分,113%,132件
31,2200-2249,5586円,56分,113.3%,104件
32,2250-2299,6304円,50分,116.8%,103件
33,2300-2349,5723円,50分,115.2%,111件
34,2350-2399,6505円,46分,119%,98件
35,2400-2449,6670円,45分,119.9%,82件
36,2450-2499,6595円,44分,119.9%,95件
37,2500-2549,7157円,42分,122.6%,94件
38,2550-2599,6825円,41分,122.1%,80件
39,2600-2649,8598円,38分,130.4%,75件
40,2650-2699,8773円,37分,132%,66件
41,2700-2749,9777円,33分,140%,68件
42,2750-2799,10457円,33分,142.5%,93件
43,2800-2849,10876円,29分,150.1%,76件
44,2850-2899,12320円,26分,163.4%,61件
45,2900-2949,13538円,23分,179.6%,60件
