,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,5548円,115分,106.4%,411件
1,1300-1349,6343円,109分,107.7%,405件
2,1350-1399,5830円,110分,107%,388件
3,1400-1449,6048円,109分,107.4%,401件
4,1450-1499,6238円,106分,107.8%,350件
5,1500-1549,5180円,103分,106.7%,330件
6,1550-1599,6133円,99分,108.3%,339件
7,1600-1649,6369円,97分,108.8%,339件
8,1650-1699,6530円,92分,109.5%,305件
9,1700-1749,5930円,89分,108.8%,312件
10,1750-1799,6757円,90分,110.1%,307件
11,1800-1849,6759円,84分,110.8%,273件
12,1850-1899,7236円,84分,111.4%,243件
13,1900-1949,7157円,79分,112.1%,269件
14,1950-1999,8016円,74分,114.4%,234件
15,2000-2049,6296円,72分,111.6%,212件
16,2050-2099,7693円,68分,115.1%,192件
17,2100-2149,6865円,63分,114.5%,219件
18,2150-2199,6955円,60分,115.4%,212件
19,2200-2249,7833円,55分,119%,199件
20,2250-2299,7857円,54分,119.3%,194件
21,2300-2349,7334円,51分,119.1%,184件
22,2350-2399,8396円,46分,124.5%,172件
23,2400-2449,7798円,48分,121.7%,168件
24,2450-2499,8654円,44分,126%,147件
25,2500-2549,8790円,44分,126.5%,162件
26,2550-2599,9319円,42分,129.9%,145件
27,2600-2649,9821円,39分,133.6%,144件
28,2650-2699,10486円,38分,137.3%,171件
29,2700-2749,10676円,36分,139.6%,145件
30,2750-2799,11879円,33分,148.5%,132件
31,2800-2849,13286円,29分,160.1%,136件
32,2850-2899,13661円,28分,164.6%,124件
33,2900-2949,14355円,24分,180.1%,108件
