,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1125円,150分,101%,149件
1,550-599,1972円,149分,101.8%,193件
2,600-649,2015円,142分,101.9%,232件
3,650-699,431円,144分,100.4%,277件
4,700-749,3039円,139分,102.9%,305件
5,750-799,2322円,138分,102.2%,329件
6,800-849,2411円,136分,102.4%,374件
7,850-899,2265円,136分,102.2%,410件
8,900-949,3008円,131分,103.1%,403件
9,950-999,3130円,129分,103.2%,439件
10,1000-1049,2326円,129分,102.4%,464件
11,1050-1099,2379円,126分,102.5%,508件
12,1100-1149,3426円,120分,103.8%,503件
13,1150-1199,3528円,124分,103.8%,501件
14,1200-1249,3486円,117分,104%,509件
15,1250-1299,4101円,112分,104.9%,490件
16,1300-1349,3950円,112分,104.7%,460件
17,1350-1399,3824円,111分,104.6%,470件
18,1400-1449,4503円,106分,105.7%,424件
19,1450-1499,3548円,104分,104.5%,391件
20,1500-1549,4415円,101分,105.8%,411件
21,1550-1599,4465円,100分,106%,418件
22,1600-1649,4760円,94分,106.8%,366件
23,1650-1699,4664円,91分,106.8%,385件
24,1700-1749,5013円,91分,107.3%,365件
25,1750-1799,4973円,86分,107.8%,322件
26,1800-1849,5512円,85分,108.6%,297件
27,1850-1899,5415円,80分,109%,319件
28,1900-1949,6009円,77分,110.5%,267件
29,1950-1999,4990円,74分,109%,255件
30,2000-2049,6739円,71分,112.7%,247件
31,2050-2099,5523円,67分,111%,259件
32,2100-2149,5562円,64分,111.6%,253件
33,2150-2199,6675円,58分,115.4%,242件
34,2200-2249,6585円,57分,115.4%,230件
35,2250-2299,6043円,54分,114.8%,224件
36,2300-2349,6574円,48分,118.2%,193件
37,2350-2399,6327円,50分,116.9%,206件
38,2400-2449,7006円,46分,120.2%,174件
39,2450-2499,6989円,46分,120.1%,187件
40,2500-2549,8112円,42分,125.8%,178件
41,2550-2599,8267円,41分,127.1%,173件
42,2600-2649,8703円,40分,129%,203件
43,2650-2699,9279円,38分,132.9%,185件
44,2700-2749,9895円,35分,137.3%,149件
45,2750-2799,11309円,32分,147.7%,159件
46,2800-2849,11675円,30分,151.1%,153件
47,2850-2899,12838円,27分,164.3%,150件
48,2900-2949,13668円,23分,179.8%,114件
