,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,9387円,117分,110.7%,15件
1,1350-1399,10225円,96分,114.2%,18件
2,1400-1449,8669円,103分,111.3%,23件
3,1450-1499,10893円,105分,113.8%,13件
4,1500-1549,8572円,100分,111.4%,13件
5,1550-1599,10427円,99分,114%,21件
6,1600-1649,7869円,104分,110.1%,23件
7,1650-1699,10432円,90分,115.4%,33件
8,1700-1749,10009円,95分,114.1%,21件
9,1750-1799,9239円,95分,113%,26件
10,1800-1849,10670円,76分,118.7%,24件
11,1850-1899,10187円,76分,117.8%,27件
12,1900-1949,6193円,71分,111.7%,20件
13,1950-1999,10659円,74分,119.1%,26件
14,2000-2049,10717円,69分,120.7%,38件
15,2050-2099,11715円,64分,124.5%,31件
16,2100-2149,8620円,63分,118.3%,31件
17,2150-2199,9963円,59分,122.7%,32件
18,2200-2249,10991円,48分,130.6%,23件
19,2250-2299,9795円,46分,128.2%,27件
20,2300-2349,9796円,40分,132.4%,33件
21,2350-2399,11450円,44分,134.5%,34件
22,2400-2449,7649円,44分,123%,34件
23,2450-2499,7826円,45分,123.4%,23件
24,2500-2549,8925円,40分,129.4%,33件
25,2550-2599,8334円,41分,127.3%,39件
26,2600-2649,9187円,37分,133.1%,31件
27,2650-2699,10035円,35分,138.5%,22件
28,2700-2749,11687円,32分,149.2%,26件
29,2750-2799,11210円,32分,146.8%,21件
30,2800-2849,12335円,27分,162%,19件
31,2850-2899,12757円,25分,166.9%,23件
32,2900-2949,14877円,24分,182.8%,23件
