,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,805円,154分,100.7%,553件
1,350-399,0円,154分,100%,850件
2,400-449,-243円,153分,99.8%,985件
3,450-499,917円,149分,100.8%,1097件
4,500-549,944円,147分,100.9%,1127件
5,550-599,1086円,143分,101%,1159件
6,600-649,1173円,144分,101.1%,1205件
7,650-699,722円,142分,100.7%,1153件
8,700-749,1399円,141分,101.3%,1220件
9,750-799,1269円,137分,101.2%,1175件
10,800-849,2383円,135分,102.4%,1125件
11,850-899,1213円,136分,101.2%,1331件
12,900-949,1662円,130分,101.7%,1295件
13,950-999,1726円,128分,101.8%,1341件
14,1000-1049,2518円,126分,102.7%,1192件
15,1050-1099,2225円,123分,102.4%,1180件
16,1100-1149,2426円,123分,102.6%,1052件
17,1150-1199,2736円,119分,103.1%,1028件
18,1200-1249,2444円,119分,102.7%,915件
19,1250-1299,2381円,113分,102.8%,861件
20,1300-1349,2992円,112分,103.6%,882件
21,1350-1399,3530円,109分,104.3%,801件
22,1400-1449,2915円,107分,103.6%,754件
23,1450-1499,3175円,106分,104%,789件
24,1500-1549,4090円,99分,105.5%,802件
25,1550-1599,3696円,97分,105.1%,748件
26,1600-1649,4442円,96分,106.2%,629件
27,1650-1699,4276円,93分,106.1%,630件
28,1700-1749,4511円,90分,106.7%,628件
29,1750-1799,4104円,87分,106.3%,612件
30,1800-1849,4397円,83分,107%,615件
31,1850-1899,4819円,79分,108.1%,569件
32,1900-1949,4870円,77分,108.4%,546件
33,1950-1999,4964円,72分,109.2%,542件
34,2000-2049,5089円,70分,109.7%,511件
35,2050-2099,4937円,66分,109.9%,508件
36,2100-2149,5242円,65分,110.7%,488件
37,2150-2199,5601円,61分,112.3%,476件
38,2200-2249,5976円,56分,114.1%,462件
39,2250-2299,6092円,55分,114.9%,462件
40,2300-2349,6311円,50分,116.7%,422件
41,2350-2399,6284円,49分,117.1%,407件
42,2400-2449,6334円,46分,118.2%,372件
43,2450-2499,7152円,45分,121.4%,386件
44,2500-2549,7365円,43分,122.8%,371件
45,2550-2599,8007円,41分,125.8%,358件
46,2600-2649,8597円,39分,129.3%,389件
47,2650-2699,9307円,37分,133.8%,350件
48,2700-2749,9778円,34分,138.3%,372件
49,2750-2799,10807円,32分,145%,325件
50,2800-2849,11339円,29分,151.8%,307件
51,2850-2899,12381円,26分,163.6%,282件
52,2900-2949,13261円,23分,178.3%,247件
