,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,5632円,138分,105.4%,883件
1,750-799,6276円,133分,106.3%,791件
2,800-849,6627円,132分,106.7%,709件
3,850-899,6668円,130分,106.8%,634件
4,900-949,6559円,129分,106.8%,579件
5,950-999,6136円,128分,106.4%,534件
6,1000-1049,6711円,122分,107.3%,514件
7,1050-1099,6755円,121分,107.4%,433件
8,1100-1149,7080円,120分,107.9%,401件
9,1150-1199,6959円,117分,107.9%,360件
10,1200-1249,7826円,116分,109%,388件
11,1250-1299,7465円,111分,108.9%,675件
12,1300-1349,7422円,107分,109.2%,372件
13,1350-1399,8308円,105分,110.5%,401件
14,1400-1449,8169円,103分,110.6%,373件
15,1450-1499,7920円,101分,110.4%,308件
16,1500-1549,7412円,98分,110%,319件
17,1550-1599,8582円,95分,112%,310件
18,1600-1649,8932円,94分,112.7%,286件
19,1650-1699,8639円,89分,112.9%,243件
20,1700-1749,9609円,86分,114.9%,252件
21,1750-1799,8581円,86分,113.3%,236件
22,1800-1849,9528円,83分,115.4%,264件
23,1850-1899,9194円,77分,115.9%,252件
24,1900-1949,8499円,78分,114.6%,235件
25,1950-1999,10351円,72分,119.2%,232件
26,2000-2049,10213円,72分,119%,219件
27,2050-2099,9487円,68分,118.6%,186件
28,2100-2149,10777円,66分,121.8%,221件
29,2150-2199,10782円,62分,123.1%,191件
30,2200-2249,10436円,55分,125.1%,201件
31,2250-2299,10256円,51分,126.9%,176件
32,2300-2349,10603円,46分,131.1%,187件
33,2350-2399,11308円,40分,138%,176件
34,2400-2449,11075円,38分,139.1%,172件
35,2450-2499,11032円,37分,140.2%,207件
36,2500-2549,11585円,35分,144.2%,186件
37,2550-2599,11450円,36分,142.8%,173件
38,2600-2649,12538円,32分,151.5%,180件
39,2650-2699,11860円,33分,148.4%,151件
40,2700-2749,12934円,30分,157.8%,166件
41,2750-2799,12962円,30分,158.1%,142件
42,2800-2849,13582円,27分,166.5%,155件
43,2850-2899,14664円,25分,177%,134件
44,2900-2949,14968円,22分,192.4%,131件
