,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,4476円,118分,105.1%,1573件
1,1300-1349,5021円,114分,105.9%,1592件
2,1350-1399,4435円,112分,105.3%,1507件
3,1400-1449,4814円,109分,105.9%,1543件
4,1450-1499,5442円,106分,106.9%,1458件
5,1500-1549,5393円,103分,107%,1454件
6,1550-1599,5543円,101分,107.3%,1335件
7,1600-1649,5547円,97分,107.6%,1347件
8,1650-1699,5839円,96分,108.1%,1269件
9,1700-1749,5279円,92分,107.6%,1261件
10,1750-1799,5749円,89分,108.6%,1192件
11,1800-1849,5917円,85分,109.3%,1204件
12,1850-1899,5759円,82分,109.4%,1177件
13,1900-1949,5919円,79分,110%,1119件
14,1950-1999,5768円,74分,110.4%,1143件
15,2000-2049,6225円,72分,111.5%,1100件
16,2050-2099,6093円,69分,111.7%,1087件
17,2100-2149,6672円,66分,113.4%,1076件
18,2150-2199,6575円,63分,113.9%,988件
19,2200-2249,6296円,59分,114.1%,970件
20,2250-2299,6733円,57分,115.8%,960件
21,2300-2349,7092円,52分,118.2%,968件
22,2350-2399,7210円,50分,119.3%,885件
23,2400-2449,7372円,47分,120.9%,938件
24,2450-2499,8034円,45分,123.6%,844件
25,2500-2549,8418円,45分,125.2%,826件
26,2550-2599,8900円,42分,128%,786件
27,2600-2649,9473円,41分,130.8%,700件
28,2650-2699,10179円,38分,135.6%,584件
29,2700-2749,10851円,36分,140.5%,514件
30,2750-2799,11525円,33分,147.1%,397件
31,2800-2849,12569円,30分,156%,300件
32,2850-2899,13486円,27分,167.7%,266件
33,2900-2949,14554円,24分,180.5%,182件
