,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,6544円,127分,106.9%,903件
1,1100-1149,5913円,122分,106.4%,795件
2,1150-1199,5912円,118分,106.7%,949件
3,1200-1249,6233円,117分,107.1%,919件
4,1250-1299,6406円,115分,107.4%,861件
5,1300-1349,7259円,112分,108.7%,869件
6,1350-1399,7524円,111分,109.1%,826件
7,1400-1449,6901円,108分,108.5%,866件
8,1450-1499,7029円,104分,109%,790件
9,1500-1549,6734円,99分,109.1%,726件
10,1550-1599,7646円,100分,110.2%,706件
11,1600-1649,6632円,96分,109.3%,715件
12,1650-1699,7380円,94分,110.5%,699件
13,1700-1749,7246円,90分,110.8%,712件
14,1750-1799,7705円,87分,111.9%,645件
15,1800-1849,8171円,84分,113%,602件
16,1850-1899,8237円,82分,113.4%,633件
17,1900-1949,8367円,80分,114%,594件
18,1950-1999,8105円,75分,114.3%,590件
19,2000-2049,8351円,74分,115.1%,603件
20,2050-2099,8827円,70分,116.9%,605件
21,2100-2149,9098円,66分,118.4%,529件
22,2150-2199,8854円,60分,119.6%,561件
23,2200-2249,8252円,55分,120.2%,523件
24,2250-2299,8680円,49分,123.6%,510件
25,2300-2349,9034円,47分,125.6%,493件
26,2350-2399,8814円,45分,126.2%,477件
27,2400-2449,8883円,43分,127.7%,475件
28,2450-2499,9136円,42分,129%,483件
29,2500-2549,9884円,39分,133.6%,447件
30,2550-2599,10136円,39分,134.9%,447件
31,2600-2649,10243円,38分,135.7%,436件
32,2650-2699,10699円,37分,138.6%,401件
33,2700-2749,11698円,34分,146.2%,418件
34,2750-2799,11898円,32分,150%,395件
35,2800-2849,12356円,29分,157.6%,382件
36,2850-2899,13285円,27分,166.4%,357件
37,2900-2949,13189円,27分,164.6%,319件
