,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2504円,145分,102.3%,1427件
1,650-699,2829円,143分,102.6%,1407件
2,700-749,2997円,139分,102.9%,1327件
3,750-799,3005円,139分,102.9%,1374件
4,800-849,3311円,134分,103.3%,1227件
5,850-899,2983円,133分,103%,1245件
6,900-949,3415円,131分,103.5%,1288件
7,950-999,3632円,131分,103.7%,1274件
8,1000-1049,3521円,127分,103.7%,1144件
9,1050-1099,3921円,122分,104.3%,1355件
10,1100-1149,4027円,120分,104.5%,1351件
11,1150-1199,4296円,119分,104.8%,1294件
12,1200-1249,4856円,117分,105.5%,1247件
13,1250-1299,5177円,116分,106%,1223件
14,1300-1349,4555円,113分,105.4%,1209件
15,1350-1399,4645円,109分,105.7%,1112件
16,1400-1449,4835円,106分,106.1%,1061件
17,1450-1499,5283円,104分,106.8%,998件
18,1500-1549,4664円,101分,106.1%,1018件
19,1550-1599,5415円,99分,107.3%,1023件
20,1600-1649,5183円,96分,107.2%,1003件
21,1650-1699,5503円,92分,108%,943件
22,1700-1749,5608円,90分,108.3%,864件
23,1750-1799,5914円,89分,108.9%,913件
24,1800-1849,6248円,84分,109.9%,863件
25,1850-1899,5955円,81分,109.8%,847件
26,1900-1949,6471円,79分,110.9%,867件
27,1950-1999,6458円,76分,111.3%,846件
28,2000-2049,7036円,73分,112.9%,772件
29,2050-2099,6922円,67分,113.7%,802件
30,2100-2149,6639円,63分,114%,787件
31,2150-2199,6563円,58分,115.1%,723件
32,2200-2249,7195円,55分,117.4%,719件
33,2250-2299,7293円,52分,118.7%,712件
34,2300-2349,7133円,49分,119.6%,678件
35,2350-2399,7274円,46分,120.9%,694件
36,2400-2449,7885円,44分,124%,652件
37,2450-2499,8021円,42分,125.2%,636件
38,2500-2549,8157円,42分,125.8%,613件
39,2550-2599,8804円,41分,128.8%,567件
40,2600-2649,9524円,38分,133.6%,609件
41,2650-2699,9660円,37分,135.1%,555件
42,2700-2749,10122円,34分,139.8%,575件
43,2750-2799,10964円,32分,145.3%,522件
44,2800-2849,10649円,33分,143.4%,461件
