,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1400-1449,6110円,108分,107.6%,211件
1,1450-1499,5598円,112分,106.7%,221件
2,1500-1549,6303円,103分,108.2%,244件
3,1550-1599,5527円,103分,107.2%,239件
4,1600-1649,6686円,95分,109.4%,236件
5,1650-1699,5278円,93分,107.6%,224件
6,1700-1749,7771円,88分,111.8%,228件
7,1750-1799,7996円,88分,112.1%,236件
8,1800-1849,6960円,83分,111.1%,197件
9,1850-1899,6926円,81分,111.3%,207件
10,1900-1949,7297円,76分,112.8%,186件
11,1950-1999,7192円,73分,113.1%,194件
12,2000-2049,8680円,70分,116.4%,169件
13,2050-2099,8184円,67分,116.3%,163件
14,2100-2149,7587円,61分,116.6%,145件
15,2150-2199,7808円,61分,117%,154件
16,2200-2249,7914円,58分,118.3%,150件
17,2250-2299,6963円,56分,116.5%,139件
18,2300-2349,5811円,55分,114%,129件
19,2350-2399,8373円,47分,123.9%,134件
20,2400-2449,7852円,46分,122.6%,127件
21,2450-2499,8591円,44分,126.1%,135件
22,2500-2549,8995円,43分,127.9%,128件
23,2550-2599,9267円,41分,129.8%,106件
24,2600-2649,9004円,40分,129.8%,118件
25,2650-2699,9699円,40分,132.6%,102件
26,2700-2749,11016円,35分,141.9%,100件
27,2750-2799,11872円,33分,147.5%,80件
28,2800-2849,12892円,30分,157.3%,99件
29,2850-2899,13357円,29分,161%,92件
30,2900-2949,14380円,24分,178.6%,71件
