,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,5667円,119分,106.4%,21件
1,1000-1049,6798円,121分,107.5%,23件
2,1050-1099,2949円,113分,103.5%,28件
3,1100-1149,5974円,124分,106.4%,32件
4,1150-1199,4976円,108分,106.1%,41件
5,1200-1249,7713円,106分,109.7%,33件
6,1250-1299,5883円,109分,107.2%,43件
7,1300-1349,2999円,105分,103.8%,38件
8,1350-1399,6301円,100分,108.4%,46件
9,1400-1449,5933円,97分,108.2%,48件
10,1450-1499,6792円,99分,109.1%,64件
11,1500-1549,6665円,101分,108.8%,63件
12,1550-1599,6115円,100分,108.2%,60件
13,1600-1649,5969円,92分,108.7%,73件
14,1650-1699,5797円,93分,108.3%,75件
15,1700-1749,7202円,85分,111.3%,72件
16,1750-1799,7426円,82分,112%,62件
17,1800-1849,6307円,88分,109.6%,64件
18,1850-1899,7710円,77分,113.3%,57件
19,1900-1949,6696円,80分,111.2%,69件
20,1950-1999,8152円,73分,115%,70件
21,2000-2049,6922円,68分,113.5%,61件
22,2050-2099,8267円,63分,117.4%,53件
23,2100-2149,9195円,66分,118.5%,68件
24,2150-2199,7145円,59分,116.2%,48件
25,2200-2249,6040円,57分,114.1%,53件
26,2250-2299,8396円,49分,122.7%,52件
27,2300-2349,10297円,41分,133.9%,53件
28,2350-2399,7523円,43分,123.5%,38件
29,2400-2449,9103円,39分,131%,40件
30,2450-2499,9826円,35分,137.6%,35件
31,2500-2549,9490円,39分,132.4%,34件
32,2550-2599,9975円,34分,139.5%,43件
33,2600-2649,10538円,35分,140.7%,44件
34,2650-2699,10928円,33分,144.1%,43件
35,2700-2749,10588円,35分,140.4%,29件
36,2750-2799,11351円,31分,149.3%,33件
37,2800-2849,11811円,28分,155.5%,38件
38,2850-2899,12234円,25分,165.7%,33件
39,2900-2949,12953円,22分,180.3%,19件
