,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,1829円,146分,101.7%,1754件
1,650-699,2059円,142分,101.9%,1744件
2,700-749,2909円,140分,102.8%,1679件
3,750-799,1691円,140分,101.6%,1983件
4,800-849,2518円,135分,102.5%,1971件
5,850-899,2169円,134分,102.2%,1956件
6,900-949,3052円,131分,103.1%,1827件
7,950-999,2743円,129分,102.8%,1742件
8,1000-1049,2862円,128分,103%,1532件
9,1050-1099,2845円,126分,103%,1481件
10,1100-1149,3092円,124分,103.3%,1354件
11,1150-1199,2779円,119分,103.1%,1272件
12,1200-1249,3437円,119分,103.9%,1289件
13,1250-1299,3601円,115分,104.2%,1209件
14,1300-1349,3411円,114分,104%,1134件
15,1350-1399,3853円,110分,104.7%,1211件
16,1400-1449,4432円,106分,105.6%,1196件
17,1450-1499,3671円,104分,104.7%,1068件
18,1500-1549,4511円,102分,105.9%,938件
19,1550-1599,4487円,100分,106%,960件
20,1600-1649,4596円,98分,106.3%,961件
21,1650-1699,4194円,93分,106%,886件
22,1700-1749,4673円,90分,106.9%,920件
23,1750-1799,5099円,87分,107.8%,852件
24,1800-1849,5499円,83分,108.8%,840件
25,1850-1899,5085円,79分,108.6%,833件
26,1900-1949,5170円,78分,108.9%,743件
27,1950-1999,5127円,74分,109.2%,773件
28,2000-2049,5185円,73分,109.5%,725件
29,2050-2099,5600円,69分,110.9%,715件
30,2100-2149,6446円,65分,113.3%,690件
31,2150-2199,6099円,62分,113.1%,708件
32,2200-2249,6018円,59分,113.7%,610件
33,2250-2299,6022円,56分,114.4%,610件
34,2300-2349,6275円,52分,116.1%,579件
35,2350-2399,6554円,48分,118.1%,565件
36,2400-2449,6824円,46分,119.8%,563件
37,2450-2499,7306円,45分,121.5%,545件
38,2500-2549,8157円,43分,125.3%,592件
39,2550-2599,8590円,41分,128%,532件
40,2600-2649,8882円,39分,130.3%,552件
41,2650-2699,9792円,37分,135.2%,488件
42,2700-2749,10145円,36分,137.9%,464件
43,2750-2799,11012円,32分,145.2%,427件
44,2800-2849,11745円,30分,152.2%,381件
45,2850-2899,13011円,27分,165.1%,337件
46,2900-2949,13689円,23分,177.9%,264件
