,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,3347円,125分,103.6%,45件
1,700-749,2712円,149分,102.4%,67件
2,750-799,5422円,136分,105.3%,73件
3,800-849,3067円,139分,102.9%,68件
4,850-899,4721円,131分,104.8%,87件
5,900-949,3384円,133分,103.4%,102件
6,950-999,3284円,130分,103.4%,98件
7,1000-1049,3076円,130分,103.1%,127件
8,1050-1099,4218円,131分,104.3%,134件
9,1100-1149,4469円,124分,104.8%,163件
10,1150-1199,5209円,111分,106.2%,163件
11,1200-1249,4529円,119分,105.1%,162件
12,1250-1299,4887円,110分,105.9%,164件
13,1300-1349,4595円,111分,105.5%,180件
14,1350-1399,3715円,111分,104.5%,198件
15,1400-1449,4081円,108分,105%,174件
16,1450-1499,4738円,104分,106.1%,204件
17,1500-1549,4361円,101分,105.7%,190件
18,1550-1599,5305円,100分,107.1%,204件
19,1600-1649,5276円,99分,107.1%,194件
20,1650-1699,5819円,94分,108.3%,176件
21,1700-1749,4496円,90分,106.7%,195件
22,1750-1799,5524円,84分,108.7%,212件
23,1800-1849,5088円,83分,108.2%,189件
24,1850-1899,6821円,81分,111.2%,192件
25,1900-1949,6444円,77分,111.2%,152件
26,1950-1999,5107円,75分,109.1%,160件
27,2000-2049,6830円,71分,112.8%,169件
28,2050-2099,6905円,70分,113.2%,148件
29,2100-2149,7189円,64分,114.9%,171件
30,2150-2199,6773円,60分,114.9%,140件
31,2200-2249,7475円,55分,118%,133件
32,2250-2299,6656円,54分,116.3%,138件
33,2300-2349,7344円,49分,119.8%,138件
34,2350-2399,6967円,48分,119.5%,99件
35,2400-2449,7172円,47分,120.4%,118件
36,2450-2499,7775円,44分,123.6%,114件
37,2500-2549,7102円,44分,121.7%,93件
38,2550-2599,9000円,40分,130.4%,94件
39,2600-2649,9572円,37分,134%,88件
40,2650-2699,10215円,35分,139.4%,91件
41,2700-2749,10144円,37分,136.7%,102件
42,2750-2799,11053円,32分,146%,96件
43,2800-2849,12339円,30分,154.1%,77件
44,2850-2899,13220円,26分,167.1%,80件
45,2900-2949,14211円,24分,178.3%,55件
