,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,6523円,126分,106.9%,23件
1,1150-1199,5750円,118分,106.5%,29件
2,1200-1249,8654円,125分,109.2%,28件
3,1250-1299,7936円,119分,108.9%,42件
4,1300-1349,7947円,108分,109.8%,38件
5,1350-1399,7179円,114分,108.4%,42件
6,1400-1449,6411円,104分,108.2%,51件
7,1450-1499,8114円,100分,110.8%,64件
8,1500-1549,8612円,103分,111.1%,43件
9,1550-1599,7876円,101分,110.4%,49件
10,1600-1649,5784円,94分,108.2%,50件
11,1650-1699,6750円,91分,109.9%,52件
12,1700-1749,7887円,89分,111.8%,61件
13,1750-1799,7957円,85分,112.5%,49件
14,1800-1849,5635円,82分,109.1%,58件
15,1850-1899,7573円,79分,112.8%,61件
16,1900-1949,6614円,72分,112.3%,42件
17,1950-1999,7956円,71分,115%,62件
18,2000-2049,8837円,71分,116.6%,62件
19,2050-2099,5755円,65分,111.8%,54件
20,2100-2149,8279円,62分,117.9%,67件
21,2150-2199,7244円,62分,115.5%,67件
22,2200-2249,6526円,54分,116.1%,61件
23,2250-2299,7844円,50分,120.9%,57件
24,2300-2349,7967円,50分,121.2%,58件
25,2350-2399,7039円,46分,120.2%,58件
26,2400-2449,8656円,43分,126.8%,40件
27,2450-2499,6970円,46分,120.2%,41件
28,2500-2549,7611円,45分,122.8%,47件
29,2550-2599,10227円,38分,135.6%,39件
30,2600-2649,10700円,33分,143.8%,25件
31,2650-2699,10955円,33分,144.1%,30件
32,2700-2749,10171円,35分,139%,29件
33,2750-2799,11434円,31分,148.4%,36件
34,2800-2849,11877円,30分,152.3%,35件
35,2850-2899,13573円,25分,171.3%,28件
36,2900-2949,14065円,22分,184.1%,18件
