,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2855円,133分,102.9%,5057件
1,850-899,3191円,130分,103.3%,5010件
2,900-949,3192円,129分,103.3%,4745件
3,950-999,3065円,127分,103.2%,4653件
4,1000-1049,3319円,124分,103.6%,4441件
5,1050-1099,3549円,121分,103.9%,4329件
6,1100-1149,3651円,120分,104.1%,4157件
7,1150-1199,3985円,117分,104.6%,4100件
8,1200-1249,3824円,114分,104.5%,4064件
9,1250-1299,3775円,113分,104.5%,3954件
10,1300-1349,4004円,109分,104.9%,3805件
11,1350-1399,4229円,107分,105.3%,3801件
12,1400-1449,4605円,105分,105.8%,3716件
13,1450-1499,4553円,102分,106%,3647件
14,1500-1549,4724円,100分,106.3%,3522件
15,1550-1599,4778円,97分,106.6%,3467件
16,1600-1649,4767円,94分,106.8%,3373件
17,1650-1699,4956円,92分,107.2%,3216件
18,1700-1749,4745円,89分,107.1%,3276件
19,1750-1799,5205円,85分,108.1%,3225件
20,1800-1849,4963円,82分,108.1%,2984件
21,1850-1899,5654円,79分,109.6%,3048件
22,1900-1949,5708円,76分,110%,2970件
23,1950-1999,5522円,73分,110%,2867件
24,2000-2049,5620円,71分,110.6%,2784件
25,2050-2099,5796円,68分,111.4%,2706件
26,2100-2149,5860円,64分,112.2%,2647件
27,2150-2199,6283円,60分,113.9%,2543件
28,2200-2249,6561円,57分,115.3%,2522件
29,2250-2299,6477円,55分,115.8%,2456件
30,2300-2349,6824円,51分,117.9%,2365件
31,2350-2399,6979円,48分,119.4%,2424件
32,2400-2449,7290円,46分,121.2%,2266件
33,2450-2499,7306円,45分,121.8%,1926件
