,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,4686円,114分,105.5%,3074件
1,1300-1349,4599円,113分,105.4%,3039件
2,1350-1399,4937円,108分,106.1%,2937件
3,1400-1449,4992円,107分,106.2%,2891件
4,1450-1499,5257円,105分,106.7%,2848件
5,1500-1549,5196円,102分,106.8%,2757件
6,1550-1599,5256円,99分,107.1%,2703件
7,1600-1649,5482円,96分,107.6%,2702件
8,1650-1699,5441円,93分,107.8%,2601件
9,1700-1749,5683円,91分,108.3%,2467件
10,1750-1799,5369円,88分,108.1%,2518件
11,1800-1849,5782円,84分,109.2%,2481件
12,1850-1899,5320円,81分,108.8%,2235件
13,1900-1949,6100円,77分,110.5%,2334件
14,1950-1999,6285円,75分,111.2%,2223件
15,2000-2049,6077円,72分,111.3%,2159件
16,2050-2099,6074円,69分,111.8%,2119件
17,2100-2149,6189円,66分,112.6%,2076件
18,2150-2199,6227円,62分,113.4%,1990件
19,2200-2249,6445円,59分,114.6%,1918件
20,2250-2299,7063円,54分,117.3%,1923件
21,2300-2349,6825円,52分,117.4%,1866件
22,2350-2399,7109円,49分,119.5%,1784件
23,2400-2449,7457円,46分,121.5%,1814件
24,2450-2499,7913円,45分,123.4%,1732件
25,2500-2549,7735円,45分,123%,1450件
