,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,2938円,134分,102.9%,2722件
1,900-949,3166円,133分,103.2%,2784件
2,950-999,3468円,130分,103.6%,2668件
3,1000-1049,3716円,127分,103.9%,2579件
4,1050-1099,3599円,126分,103.8%,2458件
5,1100-1149,3276円,124分,103.5%,2449件
6,1150-1199,3788円,121分,104.2%,2307件
7,1200-1249,3927円,116分,104.5%,2250件
8,1250-1299,3953円,116分,104.5%,2137件
9,1300-1349,4137円,113分,104.9%,2100件
10,1350-1399,4314円,110分,105.2%,2093件
11,1400-1449,4071円,107分,105.1%,2079件
12,1450-1499,4282円,104分,105.5%,1951件
13,1500-1549,4518円,102分,105.9%,1882件
14,1550-1599,4935円,100分,106.6%,1949件
15,1600-1649,5075円,96分,107%,1820件
16,1650-1699,5174円,94分,107.4%,1841件
17,1700-1749,5191円,91分,107.6%,1845件
18,1750-1799,4892円,89分,107.3%,1704件
19,1800-1849,5571円,85分,108.7%,1645件
20,1850-1899,5200円,81分,108.5%,1663件
21,1900-1949,5389円,78分,109.2%,1623件
22,1950-1999,5226円,74分,109.5%,1516件
23,2000-2049,5922円,71分,111.2%,1554件
24,2050-2099,6228円,68分,112.3%,1482件
25,2100-2149,6082円,65分,112.5%,1458件
26,2150-2199,5932円,61分,112.9%,1415件
27,2200-2249,6327円,58分,114.5%,1415件
28,2250-2299,6487円,55分,115.8%,1367件
29,2300-2349,6517円,52分,116.8%,1262件
30,2350-2399,7070円,47分,119.9%,1279件
31,2400-2449,6905円,47分,119.6%,1228件
32,2450-2499,7404円,45分,121.9%,1206件
33,2500-2549,7946円,43分,124.8%,1217件
34,2550-2599,8420円,42分,127%,1171件
35,2600-2649,8319円,42分,126.7%,938件
