,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3543円,139分,103.4%,68件
1,850-899,5185円,132分,105.2%,87件
2,900-949,3838円,133分,103.8%,102件
3,950-999,3732円,130分,103.8%,98件
4,1000-1049,3523円,131分,103.6%,127件
5,1050-1099,4679円,132分,104.7%,134件
6,1100-1149,4904円,124分,105.3%,163件
7,1150-1199,5607円,112分,106.7%,163件
8,1200-1249,4951円,119分,105.5%,162件
9,1250-1299,5278円,111分,106.4%,164件
10,1300-1349,4990円,111分,106%,180件
11,1350-1399,4096円,111分,104.9%,198件
12,1400-1449,4460円,109分,105.5%,174件
13,1450-1499,5103円,104分,106.5%,204件
14,1500-1549,4718円,102分,106.2%,190件
15,1550-1599,5665円,101分,107.5%,204件
16,1600-1649,5635円,99分,107.6%,194件
17,1650-1699,6161円,94分,108.7%,176件
18,1700-1749,4811円,90分,107.1%,195件
19,1750-1799,5832円,85分,109.2%,212件
20,1800-1849,5385円,83分,108.6%,189件
21,1850-1899,7128円,81分,111.7%,192件
22,1900-1949,6732円,77分,111.6%,152件
23,1950-1999,5371円,75分,109.5%,160件
24,2000-2049,7104円,72分,113.2%,169件
25,2050-2099,7173円,70分,113.7%,148件
26,2100-2149,7442円,65分,115.4%,171件
27,2150-2199,7004円,61分,115.4%,140件
28,2200-2249,7694円,56分,118.5%,133件
29,2250-2299,6864円,55分,116.7%,138件
30,2300-2349,7539円,50分,120.2%,138件
31,2350-2399,7156円,48分,119.9%,99件
32,2400-2449,7353円,47分,120.9%,118件
33,2450-2499,7955円,44分,124.1%,114件
34,2500-2549,7282円,44分,122.2%,93件
35,2550-2599,9181円,40分,130.8%,94件
36,2600-2649,9752円,38分,134.5%,88件
37,2650-2699,10395円,35分,139.9%,91件
38,2700-2749,10324円,37分,137.1%,102件
39,2750-2799,11233円,32分,146.5%,96件
40,2800-2849,12519円,31分,154.6%,77件
41,2850-2899,13400円,26分,167.6%,80件
42,2900-2949,14391円,24分,178.8%,55件
