,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,6638円,120分,107.4%,683件
1,1200-1249,6802円,115分,107.9%,798件
2,1250-1299,7055円,114分,108.3%,742件
3,1300-1349,7506円,111分,109%,727件
4,1350-1399,8542円,108分,110.6%,738件
5,1400-1449,8735円,107分,110.9%,709件
6,1450-1499,7871円,106分,109.9%,716件
7,1500-1549,8009円,100分,110.7%,677件
8,1550-1599,7300円,97分,110%,596件
9,1600-1649,8610円,96分,111.9%,587件
10,1650-1699,7669円,92分,111.2%,602件
11,1700-1749,8296円,90分,112.3%,576件
12,1750-1799,8124円,87分,112.5%,606件
13,1800-1849,8664円,83分,113.8%,532件
14,1850-1899,9230円,80分,115.3%,508件
15,1900-1949,9142円,79分,115.5%,536件
16,1950-1999,9295円,76分,116.3%,509件
17,2000-2049,9023円,72分,116.7%,482件
18,2050-2099,9600円,70分,118.2%,516件
19,2100-2149,9547円,66分,119.2%,506件
20,2150-2199,9860円,63分,121%,437件
21,2200-2249,9454円,56分,122.6%,442件
22,2250-2299,9090円,50分,124.3%,435件
23,2300-2349,9512円,44分,128.5%,428件
24,2350-2399,9880円,43分,130.7%,402件
25,2400-2449,9628円,42分,130.5%,404件
26,2450-2499,9731円,41分,132%,406件
27,2500-2549,10307円,39分,135.4%,419件
28,2550-2599,10884円,37分,139.1%,372件
29,2600-2649,11050円,36分,140.6%,374件
30,2650-2699,11435円,35分,143.2%,366件
31,2700-2749,11760円,34分,146.2%,334件
32,2750-2799,12883円,31分,155.5%,363件
33,2800-2849,12997円,29分,160.1%,331件
34,2850-2899,13357円,26分,168.8%,307件
35,2900-2949,14300円,24分,181%,285件
