,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1184円,148分,101.1%,1357件
1,500-549,676円,147分,100.6%,1747件
2,550-599,900円,145分,100.8%,1594件
3,600-649,1376円,140分,101.3%,1434件
4,650-699,1639円,139分,101.6%,1276件
5,700-749,1375円,140分,101.3%,1121件
6,750-799,1268円,138分,101.2%,1073件
7,800-849,1904円,132分,101.9%,1036件
8,850-899,1410円,135分,101.4%,926件
9,900-949,2439円,130分,102.5%,880件
10,950-999,2557円,127分,102.7%,791件
11,1000-1049,2938円,125分,103.1%,766件
12,1050-1099,2425円,122分,102.6%,1400件
13,1100-1149,2251円,121分,102.5%,799件
14,1150-1199,3109円,116分,103.6%,820件
15,1200-1249,2896円,116分,103.3%,727件
16,1250-1299,3366円,113分,104%,654件
17,1300-1349,3063円,111分,103.7%,617件
18,1350-1399,3528円,109分,104.3%,636件
19,1400-1449,3297円,107分,104.1%,560件
20,1450-1499,3878円,103分,105%,550件
21,1500-1549,4438円,100分,105.9%,508件
22,1550-1599,4034円,98分,105.5%,521件
23,1600-1649,4649円,95分,106.6%,577件
24,1650-1699,4340円,91分,106.4%,504件
25,1700-1749,4391円,90分,106.5%,519件
26,1750-1799,5308円,85分,108.3%,492件
27,1800-1849,5756円,82分,109.3%,453件
28,1850-1899,5266円,82分,108.6%,417件
29,1900-1949,6076円,77分,110.5%,468件
30,1950-1999,6602円,75分,111.7%,430件
31,2000-2049,5667円,69分,110.9%,415件
32,2050-2099,5989円,66分,112.1%,379件
33,2100-2149,6368円,61分,113.8%,390件
34,2150-2199,7097円,57分,116.7%,405件
35,2200-2249,7150円,54分,117.6%,384件
36,2250-2299,6486円,50分,117.2%,402件
37,2300-2349,6672円,48分,118.4%,352件
38,2350-2399,7026円,47分,120.1%,349件
39,2400-2449,7813円,43分,124%,372件
40,2450-2499,7474円,42分,123.5%,314件
41,2500-2549,8041円,41分,126.4%,353件
42,2550-2599,8512円,40分,128.3%,324件
43,2600-2649,8903円,38分,131.2%,303件
44,2650-2699,9419円,37分,134%,270件
45,2700-2749,9397円,34分,136.4%,300件
46,2750-2799,10260円,32分,143.2%,250件
47,2800-2849,11487円,29分,152.9%,259件
48,2850-2899,12176円,25分,164.9%,244件
49,2900-2949,13114円,23分,175.2%,206件
