,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4574円,115分,105.3%,22件
1,1150-1199,8837円,123分,109.6%,24件
2,1200-1249,7928円,110分,109.6%,33件
3,1250-1299,11311円,111分,113.6%,30件
4,1300-1349,7726円,110分,109.4%,33件
5,1350-1399,7058円,102分,109.3%,31件
6,1400-1449,9002円,100分,112%,41件
7,1450-1499,8860円,95分,112.4%,42件
8,1500-1549,9661円,97分,113.3%,47件
9,1550-1599,10217円,99分,113.7%,55件
10,1600-1649,7892円,98分,110.8%,49件
11,1650-1699,9203円,90分,113.7%,63件
12,1700-1749,8203円,93分,111.7%,60件
13,1750-1799,10071円,85分,115.9%,66件
14,1800-1849,10497円,79分,117.8%,57件
15,1850-1899,8636円,86分,113.4%,55件
16,1900-1949,10777円,76分,119%,52件
17,1950-1999,8934円,78分,115.2%,58件
18,2000-2049,9965円,72分,118.5%,58件
19,2050-2099,8665円,67分,117.2%,51件
20,2100-2149,10979円,60分,124.4%,42件
21,2150-2199,11372円,62分,124.3%,58件
22,2200-2249,8640円,54分,121.3%,36件
23,2250-2299,8226円,53分,120.7%,47件
24,2300-2349,10737円,46分,131.3%,48件
25,2350-2399,11382円,39分,139.3%,41件
26,2400-2449,8545円,44分,125.6%,31件
27,2450-2499,11692円,36分,143.3%,33件
28,2500-2549,11336円,33分,146%,28件
29,2550-2599,12006円,35分,146%,31件
30,2600-2649,11728円,35分,144.6%,28件
31,2650-2699,12575円,33分,150.5%,38件
32,2700-2749,12693円,30分,156%,32件
33,2750-2799,12695円,32分,153%,28件
34,2800-2849,13110円,29分,161.2%,26件
35,2850-2899,13701円,26分,170.1%,31件
36,2900-2949,14111円,22分,185.5%,28件
