,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3324円,142分,103.1%,8824件
1,600-649,3633円,140分,103.5%,2862件
2,650-699,4167円,137分,104%,1506件
3,700-749,3875円,136分,103.8%,1019件
4,750-799,4267円,134分,104.3%,850件
5,800-849,4335円,133分,104.3%,715件
6,850-899,4618円,130分,104.7%,679件
7,900-949,4963円,125分,105.3%,662件
8,950-999,4615円,125分,104.9%,670件
9,1000-1049,5147円,123分,105.6%,605件
10,1050-1099,4920円,121分,105.4%,600件
11,1100-1149,5451円,121分,106%,661件
12,1150-1199,5871円,119分,106.6%,632件
13,1200-1249,5158円,114分,106%,572件
14,1250-1299,5391円,111分,106.5%,677件
15,1300-1349,5409円,108分,106.7%,614件
16,1350-1399,6075円,105分,107.7%,621件
17,1400-1449,7221円,102分,109.4%,613件
18,1450-1499,7066円,102分,109.3%,584件
19,1500-1549,6917円,101分,109.2%,595件
20,1550-1599,6705円,95分,109.4%,577件
21,1600-1649,6353円,91分,109.4%,494件
22,1650-1699,7396円,90分,110.9%,497件
23,1700-1749,6534円,87分,110.1%,500件
24,1750-1799,7643円,84分,112.2%,488件
25,1800-1849,7068円,82分,111.5%,509件
26,1850-1899,7588円,79分,112.8%,442件
27,1900-1949,8191円,76分,114.4%,426件
28,1950-1999,8272円,74分,115%,448件
29,2000-2049,8359円,71分,115.7%,421件
30,2050-2099,8090円,67分,116.1%,408件
31,2100-2149,8986円,65分,118.5%,440件
32,2150-2199,8985円,61分,119.5%,407件
33,2200-2249,9228円,58分,121.4%,373件
34,2250-2299,9188円,50分,124.5%,367件
35,2300-2349,9075円,44分,127.6%,369件
36,2350-2399,9196円,39分,131.1%,357件
37,2400-2449,9817円,39分,133.9%,327件
38,2450-2499,9686円,38分,134.3%,352件
39,2500-2549,9603円,37分,134.6%,344件
40,2550-2599,10326円,35分,139.1%,348件
41,2600-2649,11028円,33分,144.2%,306件
42,2650-2699,11122円,33分,145.2%,302件
43,2700-2749,11433円,31分,149.1%,311件
44,2750-2799,11956円,30分,153.4%,285件
45,2800-2849,13009円,27分,164.9%,305件
46,2850-2899,13062円,25分,170.6%,279件
47,2900-2949,13232円,22分,180.8%,227件
