,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,4174円,137分,104.1%,918件
1,850-899,4653円,132分,104.7%,865件
2,900-949,4192円,134分,104.2%,775件
3,950-999,5098円,129分,105.3%,733件
4,1000-1049,5110円,125分,105.4%,644件
5,1050-1099,5621円,124分,106%,649件
6,1100-1149,5237円,121分,105.8%,1166件
7,1150-1199,5084円,119分,105.7%,645件
8,1200-1249,5674円,115分,106.6%,687件
9,1250-1299,5753円,114分,106.7%,625件
10,1300-1349,5840円,111分,107%,542件
11,1350-1399,5104円,110分,106.2%,516件
12,1400-1449,6085円,107分,107.6%,532件
13,1450-1499,5696円,105分,107.2%,461件
14,1500-1549,6473円,100分,108.6%,448件
15,1550-1599,6693円,98分,109.1%,423件
16,1600-1649,6362円,97分,108.8%,442件
17,1650-1699,6960円,93分,110%,479件
18,1700-1749,7003円,88分,110.6%,439件
19,1750-1799,6440円,88分,109.7%,429件
20,1800-1849,7566円,84分,112.1%,405件
21,1850-1899,7959円,81分,113.2%,383件
22,1900-1949,7338円,79分,112.4%,347件
23,1950-1999,8361円,75分,114.8%,396件
24,2000-2049,8756円,73分,116.1%,360件
25,2050-2099,7800円,68分,115.4%,348件
26,2100-2149,8082円,63分,117.2%,313件
27,2150-2199,8321円,59分,118.9%,321件
28,2200-2249,8980円,53分,122.7%,337件
29,2250-2299,8652円,51分,122.5%,307件
30,2300-2349,8317円,46分,123.9%,340件
31,2350-2399,8481円,45分,125.1%,299件
32,2400-2449,8463円,45分,125.3%,293件
33,2450-2499,9594円,41分,130.9%,311件
34,2500-2549,9225円,41分,129.9%,262件
35,2550-2599,9703円,39分,132.9%,290件
36,2600-2649,10117円,38分,135.3%,251件
37,2650-2699,10630円,36分,139.5%,240件
38,2700-2749,11147円,35分,142.4%,226件
39,2750-2799,11434円,32分,147.3%,250件
40,2800-2849,12032円,29分,155%,204件
41,2850-2899,13483円,27分,167.8%,219件
42,2900-2949,13923円,23分,180.5%,184件
