,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,3914円,142分,103.7%,8824件
1,600-649,4214円,140分,104%,2862件
2,650-699,4741円,138分,104.6%,1506件
3,700-749,4438円,137分,104.3%,1019件
4,750-799,4826円,134分,104.8%,850件
5,800-849,4896円,134分,104.9%,715件
6,850-899,5169円,131分,105.3%,679件
7,900-949,5499円,126分,105.8%,662件
8,950-999,5143円,126分,105.5%,670件
9,1000-1049,5674円,124分,106.1%,605件
10,1050-1099,5433円,121分,106%,600件
11,1100-1149,5971円,121分,106.6%,661件
12,1150-1199,6390円,119分,107.1%,632件
13,1200-1249,5649円,115分,106.6%,572件
14,1250-1299,5869円,111分,107%,677件
15,1300-1349,5875円,108分,107.2%,614件
16,1350-1399,6540円,106分,108.2%,621件
17,1400-1449,7686円,102分,110%,613件
18,1450-1499,7530円,102分,109.8%,584件
19,1500-1549,7373円,101分,109.7%,595件
20,1550-1599,7133円,95分,110%,577件
21,1600-1649,6758円,91分,109.9%,494件
22,1650-1699,7812円,91分,111.5%,497件
23,1700-1749,6923円,87分,110.6%,500件
24,1750-1799,8035円,84分,112.7%,488件
25,1800-1849,7441円,82分,112.1%,509件
26,1850-1899,7956円,80分,113.3%,442件
27,1900-1949,8556円,76分,115%,426件
28,1950-1999,8625円,74分,115.6%,448件
29,2000-2049,8702円,72分,116.2%,421件
30,2050-2099,8412円,67分,116.7%,408件
31,2100-2149,9310円,65分,119.1%,440件
32,2150-2199,9295円,62分,120.1%,407件
33,2200-2249,9523円,58分,121.9%,373件
34,2250-2299,9449円,50分,125%,367件
35,2300-2349,9308円,44分,128.2%,369件
36,2350-2399,9411円,40分,131.6%,357件
37,2400-2449,10028円,39分,134.4%,327件
38,2450-2499,9896円,38分,134.9%,352件
39,2500-2549,9813円,37分,135.2%,344件
40,2550-2599,10535円,35分,139.7%,348件
41,2600-2649,11238円,33分,144.8%,306件
42,2650-2699,11332円,33分,145.8%,302件
43,2700-2749,11642円,31分,149.7%,311件
44,2750-2799,12166円,30分,154%,285件
45,2800-2849,13219円,27分,165.5%,305件
46,2850-2899,13272円,25分,171.2%,279件
47,2900-2949,13442円,22分,181.4%,227件
