,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,9472円,124分,110.2%,23件
1,1050-1099,5244円,115分,106.1%,28件
2,1100-1149,8596円,126分,109.1%,32件
3,1150-1199,7278円,110分,108.8%,41件
4,1200-1249,10121円,108分,112.5%,33件
5,1250-1299,8247円,111分,109.9%,43件
6,1300-1349,5065円,107分,106.3%,38件
7,1350-1399,8471円,102分,111.1%,46件
8,1400-1449,8035円,99分,110.9%,48件
9,1450-1499,8996円,101分,111.8%,64件
10,1500-1549,8899円,103分,111.5%,63件
11,1550-1599,8259円,102分,110.8%,60件
12,1600-1649,7942円,94分,111.3%,73件
13,1650-1699,7811円,94分,111%,75件
14,1700-1749,9097円,87分,114%,72件
15,1750-1799,9260円,84分,114.7%,62件
16,1800-1849,8236円,90分,112.3%,64件
17,1850-1899,9505円,79分,116.1%,57件
18,1900-1949,8439円,82分,113.8%,69件
19,1950-1999,9883円,74分,117.8%,70件
20,2000-2049,8415円,70分,116.1%,61件
21,2050-2099,9797円,65分,120.2%,53件
22,2100-2149,10809円,68分,121.3%,68件
23,2150-2199,8494円,60分,118.9%,48件
24,2200-2249,7268円,58分,116.7%,53件
25,2250-2299,9531円,50分,125.2%,52件
26,2300-2349,11391円,41分,136.6%,53件
27,2350-2399,8540円,44分,126.2%,38件
28,2400-2449,10120円,40分,133.7%,40件
29,2450-2499,10843円,36分,140.4%,35件
30,2500-2549,10507円,40分,135.1%,34件
31,2550-2599,10992円,35分,142.4%,43件
32,2600-2649,11555円,35分,143.5%,44件
33,2650-2699,11945円,34分,146.9%,43件
34,2700-2749,11605円,36分,143.2%,29件
35,2750-2799,12368円,32分,152.1%,33件
36,2800-2849,12828円,29分,158.4%,38件
37,2850-2899,13251円,26分,168.7%,33件
38,2900-2949,13970円,22分,183.1%,19件
