,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,-277円,154分,99.8%,207件
1,350-399,-715円,151分,99.4%,276件
2,400-449,-1139円,156分,99%,334件
3,450-499,-397円,144分,99.6%,419件
4,500-549,-1337円,147分,98.8%,495件
5,550-599,233円,145分,100.2%,544件
6,600-649,-115円,144分,99.9%,571件
7,650-699,27円,143分,100%,639件
8,700-749,-177円,141分,99.8%,675件
9,750-799,562円,137分,100.5%,685件
10,800-849,652円,135分,100.6%,766件
11,850-899,262円,134分,100.3%,770件
12,900-949,413円,133分,100.4%,863件
13,950-999,1065円,127分,101.1%,889件
14,1000-1049,851円,131分,100.9%,861件
15,1050-1099,1025円,124分,101.1%,861件
16,1100-1149,1469円,121分,101.6%,812件
17,1150-1199,1513円,121分,101.7%,748件
18,1200-1249,1437円,117分,101.6%,802件
19,1250-1299,2158円,113分,102.5%,745件
20,1300-1349,1993円,110分,102.4%,725件
21,1350-1399,1499円,110分,101.8%,688件
22,1400-1449,2110円,107分,102.6%,685件
23,1450-1499,2634円,103分,103.4%,651件
24,1500-1549,2861円,100分,103.8%,693件
25,1550-1599,2944円,99分,104%,640件
26,1600-1649,2920円,93分,104.2%,589件
27,1650-1699,3437円,92分,105%,537件
28,1700-1749,3838円,89分,105.7%,546件
29,1750-1799,4394円,85分,106.9%,474件
30,1800-1849,3351円,84分,105.3%,446件
31,1850-1899,4869円,80分,108.1%,429件
32,1900-1949,3910円,77分,106.8%,426件
33,1950-1999,4297円,73分,107.8%,436件
34,2000-2049,4789円,69分,109.3%,426件
35,2050-2099,4737円,67分,109.5%,396件
36,2100-2149,4436円,64分,109.2%,376件
37,2150-2199,5398円,60分,112.1%,363件
38,2200-2249,4740円,59分,110.8%,355件
39,2250-2299,5870円,54分,114.5%,312件
40,2300-2349,4991円,51分,112.9%,330件
41,2350-2399,5812円,48分,116.3%,315件
42,2400-2449,6381円,45分,119%,318件
43,2450-2499,6595円,45分,119.7%,376件
44,2500-2549,6713円,43分,120.7%,300件
45,2550-2599,7502円,41分,124.4%,274件
46,2600-2649,8287円,39分,128.3%,282件
47,2650-2699,9098円,37分,133%,271件
48,2700-2749,9458円,34分,136.6%,249件
49,2750-2799,10379円,31分,144.7%,236件
50,2800-2849,11573円,30分,152.3%,231件
51,2850-2899,12479円,26分,165%,238件
52,2900-2949,13513円,22分,180.1%,187件
