,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,4204円,129分,104.3%,1075件
1,1000-1049,4018円,128分,104.2%,1127件
2,1050-1099,4546円,124分,104.9%,975件
3,1100-1149,4405円,122分,104.8%,1001件
4,1150-1199,4497円,123分,104.9%,869件
5,1200-1249,4974円,118分,105.6%,870件
6,1250-1299,5010円,117分,105.7%,760件
7,1300-1349,4260円,112分,105.1%,690件
8,1350-1399,4800円,110分,105.8%,705件
9,1400-1449,5739円,108分,107.1%,668件
10,1450-1499,4788円,107分,106%,623件
11,1500-1549,5088円,104分,106.5%,643件
12,1550-1599,5801円,98分,107.9%,654件
13,1600-1649,5751円,95分,108.1%,634件
14,1650-1699,6407円,94分,109%,532件
15,1700-1749,5824円,91分,108.5%,519件
16,1750-1799,6320円,88分,109.5%,531件
17,1800-1849,5911円,85分,109.2%,508件
18,1850-1899,5963円,81分,109.8%,508件
19,1900-1949,6489円,78分,111.1%,475件
20,1950-1999,6613円,74分,111.9%,452件
21,2000-2049,6174円,70分,111.8%,451件
22,2050-2099,6491円,67分,112.8%,434件
23,2100-2149,6530円,63分,113.8%,430件
24,2150-2199,6932円,62分,114.9%,399件
25,2200-2249,6843円,58分,115.9%,394件
26,2250-2299,7100円,53分,117.9%,378件
27,2300-2349,7299円,51分,119.2%,381件
28,2350-2399,7725円,48分,121.6%,346件
29,2400-2449,7475円,47分,121.1%,327件
30,2450-2499,7800円,45分,123.1%,315件
31,2500-2549,8650円,43分,126.7%,333件
32,2550-2599,8733円,42分,127.7%,305件
33,2600-2649,9403円,40分,131.5%,280件
34,2650-2699,10060円,38分,135.6%,318件
35,2700-2749,10864円,35分,141.3%,289件
36,2750-2799,11257円,32分,146.8%,306件
37,2800-2849,12469円,30分,155.9%,268件
38,2850-2899,13186円,26分,167%,260件
39,2900-2949,14271円,24分,180.6%,212件
