,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,5458円,135分,105.4%,810件
1,850-899,5716円,130分,105.8%,796件
2,900-949,5382円,130分,105.5%,803件
3,950-999,5731円,128分,106%,731件
4,1000-1049,5609円,125分,106%,719件
5,1050-1099,5933円,125分,106.3%,770件
6,1100-1149,6455円,124分,106.9%,743件
7,1150-1199,5767円,119分,106.5%,683件
8,1200-1249,5958円,115分,106.9%,798件
9,1250-1299,6215円,113分,107.3%,742件
10,1300-1349,6673円,111分,108%,727件
11,1350-1399,7710円,107分,109.6%,738件
12,1400-1449,7901円,106分,109.9%,709件
13,1450-1499,7066円,105分,108.9%,716件
14,1500-1549,7244円,99分,109.7%,677件
15,1550-1599,6572円,96分,109.1%,596件
16,1600-1649,7862円,96分,111%,587件
17,1650-1699,6972円,91分,110.2%,602件
18,1700-1749,7599円,89分,111.4%,576件
19,1750-1799,7454円,86分,111.5%,606件
20,1800-1849,8007円,83分,112.9%,532件
21,1850-1899,8577円,80分,114.3%,508件
22,1900-1949,8508円,78分,114.5%,536件
23,1950-1999,8677円,75分,115.3%,509件
24,2000-2049,8437円,71分,115.7%,482件
25,2050-2099,9014円,70分,117.2%,516件
26,2100-2149,8994円,66分,118.2%,506件
27,2150-2199,9327円,62分,120%,437件
28,2200-2249,8978円,55分,121.6%,442件
29,2250-2299,8667円,49分,123.4%,435件
30,2300-2349,9115円,44分,127.5%,428件
31,2350-2399,9500円,43分,129.7%,402件
32,2400-2449,9256円,42分,129.6%,404件
33,2450-2499,9360円,40分,131.1%,406件
34,2500-2549,9936円,39分,134.4%,419件
35,2550-2599,10512円,37分,138.1%,372件
36,2600-2649,10679円,36分,139.6%,374件
37,2650-2699,11064円,35分,142.2%,366件
38,2700-2749,11389円,34分,145.2%,334件
39,2750-2799,12511円,31分,154.4%,363件
40,2800-2849,12626円,29分,159%,331件
41,2850-2899,12986円,26分,167.7%,307件
42,2900-2949,13929円,23分,180%,285件
