,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,3474円,127分,103.6%,3625件
1,1050-1099,3766円,124分,104.1%,3418件
2,1100-1149,3822円,121分,104.2%,3323件
3,1150-1199,4027円,120分,104.5%,3214件
4,1200-1249,4196円,117分,104.8%,3091件
5,1250-1299,4166円,114分,104.9%,3074件
6,1300-1349,4088円,112分,104.9%,3039件
7,1350-1399,4441円,108分,105.5%,2937件
8,1400-1449,4499円,107分,105.6%,2891件
9,1450-1499,4770円,105分,106.1%,2848件
10,1500-1549,4728円,101分,106.2%,2757件
11,1550-1599,4797円,99分,106.5%,2703件
12,1600-1649,5033円,96分,107%,2702件
13,1650-1699,5007円,93分,107.2%,2601件
14,1700-1749,5258円,91分,107.7%,2467件
15,1750-1799,4961円,88分,107.5%,2518件
16,1800-1849,5387円,84分,108.6%,2481件
17,1850-1899,4945円,81分,108.2%,2235件
18,1900-1949,5732円,77分,109.9%,2334件
19,1950-1999,5927円,75分,110.6%,2223件
20,2000-2049,5735円,71分,110.7%,2159件
21,2050-2099,5747円,68分,111.2%,2119件
22,2100-2149,5873円,65分,112%,2076件
23,2150-2199,5928円,62分,112.8%,1990件
24,2200-2249,6159円,58分,114%,1918件
25,2250-2299,6791円,54分,116.7%,1923件
26,2300-2349,6563円,52分,116.8%,1866件
27,2350-2399,6861円,48分,118.9%,1784件
28,2400-2449,7213円,46分,120.9%,1814件
29,2450-2499,7669円,45分,122.8%,1732件
30,2500-2549,7491円,45分,122.4%,1450件
