,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2207円,143分,102.1%,21件
1,750-799,3805円,124分,104.1%,29件
2,800-849,3045円,147分,102.8%,45件
3,850-899,6487円,129分,106.7%,41件
4,900-949,2755円,132分,102.8%,47件
5,950-999,3811円,137分,103.7%,52件
6,1000-1049,4515円,132分,104.6%,67件
7,1050-1099,3747円,122分,104.1%,70件
8,1100-1149,3589円,123分,103.9%,82件
9,1150-1199,4872円,123分,105.3%,96件
10,1200-1249,3827円,119分,104.3%,102件
11,1250-1299,5375円,109分,106.6%,101件
12,1300-1349,5235円,113分,106.2%,108件
13,1350-1399,5099円,107分,106.3%,101件
14,1400-1449,4692円,104分,106%,110件
15,1450-1499,3672円,104分,104.7%,131件
16,1500-1549,4445円,101分,105.8%,113件
17,1550-1599,4763円,97分,106.5%,144件
18,1600-1649,5270円,94分,107.5%,130件
19,1650-1699,5719円,94分,108.1%,138件
20,1700-1749,6285円,94分,108.9%,127件
21,1750-1799,5702円,87分,108.8%,113件
22,1800-1849,5231円,83分,108.4%,144件
23,1850-1899,5554円,78分,109.5%,139件
24,1900-1949,4874円,78分,108.3%,125件
25,1950-1999,7083円,74分,112.8%,126件
26,2000-2049,5795円,70分,111.1%,93件
27,2050-2099,4239円,69分,108.1%,98件
28,2100-2149,6243円,68分,112.2%,90件
29,2150-2199,7101円,63分,115%,91件
30,2200-2249,6899円,55分,116.6%,106件
31,2250-2299,7476円,52分,119%,87件
32,2300-2349,7577円,48分,121.1%,83件
33,2350-2399,6766円,47分,119.1%,86件
34,2400-2449,7718円,45分,123%,81件
35,2450-2499,7159円,44分,121.9%,64件
36,2500-2549,7638円,44分,123.2%,80件
37,2550-2599,8050円,43分,124.9%,76件
38,2600-2649,8786円,39分,129.9%,66件
39,2650-2699,10052円,38分,135.7%,60件
40,2700-2749,9915円,35分,137.6%,51件
41,2750-2799,11273円,31分,148.2%,54件
42,2800-2849,11975円,30分,152.5%,74件
43,2850-2899,12538円,27分,162.4%,63件
44,2900-2949,14189円,23分,181.4%,47件
