,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,4767円,138分,104.6%,60件
1,850-899,6816円,127分,107.2%,54件
2,900-949,5342円,119分,106%,66件
3,950-999,3650円,127分,103.8%,98件
4,1000-1049,5140円,127分,105.4%,105件
5,1050-1099,5872円,124分,106.3%,99件
6,1100-1149,4835円,122分,105.3%,128件
7,1150-1199,4035円,123分,104.4%,124件
8,1200-1249,6681円,118分,107.5%,136件
9,1250-1299,7195円,115分,108.3%,145件
10,1300-1349,5502円,112分,106.5%,154件
11,1350-1399,4770円,109分,105.8%,178件
12,1400-1449,6791円,105分,108.6%,171件
13,1450-1499,6919円,107分,108.6%,174件
14,1500-1549,6817円,99分,109.2%,172件
15,1550-1599,7749円,92分,111.2%,179件
16,1600-1649,7661円,92分,111.1%,157件
17,1650-1699,7627円,94分,110.8%,163件
18,1700-1749,7517円,87分,111.5%,142件
19,1750-1799,6598円,85分,110.4%,146件
20,1800-1849,7232円,85分,111.3%,135件
21,1850-1899,7224円,77分,112.6%,127件
22,1900-1949,7123円,76分,112.5%,117件
23,1950-1999,7495円,73分,113.7%,129件
24,2000-2049,8068円,70分,115.4%,120件
25,2050-2099,8335円,65分,117%,98件
26,2100-2149,9272円,67分,118.4%,109件
27,2150-2199,8217円,60分,118.3%,95件
28,2200-2249,10081円,53分,125.3%,82件
29,2250-2299,7395円,53分,118.7%,79件
30,2300-2349,8402円,46分,124.2%,71件
31,2350-2399,7510円,44分,122.6%,91件
32,2400-2449,9522円,40分,132.1%,96件
33,2450-2499,9843円,37分,135.4%,78件
34,2500-2549,9344円,42分,129.8%,66件
35,2550-2599,9910円,40分,132.8%,66件
36,2600-2649,11495円,36分,143.1%,69件
37,2650-2699,10856円,34分,142.2%,70件
38,2700-2749,11671円,34分,146.2%,61件
39,2750-2799,11685円,31分,150%,65件
40,2800-2849,12194円,28分,157.3%,56件
41,2850-2899,12056円,25分,164.1%,52件
42,2900-2949,14536円,24分,181.8%,64件
