,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,7107円,106分,109%,998件
1,1500-1549,6413円,103分,108.3%,1018件
2,1550-1599,7155円,100分,109.5%,1023件
3,1600-1649,6849円,97分,109.4%,1003件
4,1650-1699,7119円,93分,110.2%,943件
5,1700-1749,7215円,91分,110.5%,864件
6,1750-1799,7496円,90分,111.1%,913件
7,1800-1849,7767円,85分,112.2%,863件
8,1850-1899,7412円,82分,112%,847件
9,1900-1949,7916円,80分,113.2%,867件
10,1950-1999,7853円,78分,113.5%,846件
11,2000-2049,8399円,74分,115.2%,772件
12,2050-2099,8188円,69分,115.9%,802件
13,2100-2149,7805円,64分,116.2%,787件
14,2150-2199,7642円,59分,117.3%,723件
15,2200-2249,8240円,56分,119.6%,719件
16,2250-2299,8287円,53分,120.9%,712件
17,2300-2349,8071円,49分,121.8%,678件
18,2350-2399,8171円,47分,123.1%,694件
19,2400-2449,8766円,45分,126.3%,652件
20,2450-2499,8898円,43分,127.5%,636件
21,2500-2549,9034円,43分,128.1%,613件
22,2550-2599,9681円,42分,131%,567件
23,2600-2649,10402円,39分,135.9%,609件
24,2650-2699,10537円,38分,137.4%,555件
25,2700-2749,10999円,35分,142.2%,575件
26,2750-2799,11842円,33分,147.8%,522件
27,2800-2849,11526円,34分,145.8%,461件
