,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5822円,112分,106.9%,670件
1,1400-1449,6428円,109分,107.9%,673件
2,1450-1499,7130円,106分,109%,620件
3,1500-1549,6303円,104分,108%,628件
4,1550-1599,6683円,100分,108.9%,670件
5,1600-1649,6565円,96分,109.1%,609件
6,1650-1699,6619円,94分,109.3%,614件
7,1700-1749,7271円,91分,110.7%,588件
8,1750-1799,7725円,88分,111.6%,564件
9,1800-1849,7084円,87分,110.8%,504件
10,1850-1899,7602円,82分,112.3%,551件
11,1900-1949,8316円,81分,113.6%,515件
12,1950-1999,7442円,75分,113.3%,505件
13,2000-2049,7583円,73分,113.9%,457件
14,2050-2099,7454円,68分,114.6%,463件
15,2100-2149,8158円,63分,117.2%,470件
16,2150-2199,8362円,60分,118.6%,460件
17,2200-2249,7277円,56分,117.3%,465件
18,2250-2299,8032円,54分,120%,439件
19,2300-2349,8099円,51分,121.1%,429件
20,2350-2399,8522円,47分,124.1%,444件
21,2400-2449,8158円,46分,123.7%,370件
22,2450-2499,8779円,44分,126.7%,429件
23,2500-2549,9176円,44分,128%,376件
24,2550-2599,9833円,41分,132.1%,379件
25,2600-2649,10141円,41分,133.3%,334件
26,2650-2699,10122円,38分,135.5%,367件
27,2700-2749,10947円,36分,140.5%,306件
28,2750-2799,12057円,33分,149.1%,325件
29,2800-2849,12759円,30分,157.7%,310件
30,2850-2899,13650円,28分,165.8%,278件
31,2900-2949,14801円,25分,179.9%,183件
