,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,1633円,128分,101.7%,21件
1,850-899,2602円,146分,102.4%,37件
2,900-949,5432円,125分,105.8%,30件
3,950-999,2398円,129分,102.5%,40件
4,1000-1049,3603円,133分,103.6%,35件
5,1050-1099,4968円,128分,105.2%,56件
6,1100-1149,3883円,121分,104.3%,58件
7,1150-1199,4041円,119分,104.5%,69件
8,1200-1249,4861円,119分,105.5%,78件
9,1250-1299,4491円,117分,105.1%,87件
10,1300-1349,4046円,110分,104.9%,74件
11,1350-1399,4995円,110分,106.1%,86件
12,1400-1449,4596円,106分,105.8%,80件
13,1450-1499,4509円,100分,106%,89件
14,1500-1549,3584円,101分,104.7%,101件
15,1550-1599,4725円,97分,106.5%,99件
16,1600-1649,5302円,93分,107.6%,126件
17,1650-1699,5452円,92分,107.9%,107件
18,1700-1749,6079円,92分,108.8%,116件
19,1750-1799,6468円,89分,109.6%,103件
20,1800-1849,5571円,84分,108.9%,90件
21,1850-1899,5923円,79分,110%,126件
22,1900-1949,5502円,76分,109.7%,115件
23,1950-1999,4909円,75分,108.7%,103件
24,2000-2049,7575円,69分,114.6%,107件
25,2050-2099,5329円,67分,110.6%,75件
26,2100-2149,5114円,65分,110.4%,87件
27,2150-2199,6061円,64分,112.7%,68件
28,2200-2249,6084円,59分,113.7%,70件
29,2250-2299,6160円,53分,115.6%,73件
30,2300-2349,7797円,48分,121.6%,76件
31,2350-2399,7466円,45分,122.1%,61件
32,2400-2449,6389円,47分,118.3%,63件
33,2450-2499,7773円,44分,123.4%,67件
34,2500-2549,7660円,43分,123.9%,56件
35,2550-2599,8164円,42分,126%,68件
36,2600-2649,8142円,43分,125.4%,62件
37,2650-2699,9311円,37分,133.6%,53件
38,2700-2749,10526円,35分,140.4%,47件
39,2750-2799,10566円,31分,145%,44件
40,2800-2849,12149円,28分,158%,46件
41,2850-2899,12933円,28分,162.4%,59件
42,2900-2949,13698円,23分,178%,52件
