,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,6977円,106分,108.8%,343件
1,1400-1449,6527円,107分,108.1%,330件
2,1450-1499,6720円,106分,108.5%,334件
3,1500-1549,6571円,103分,108.5%,283件
4,1550-1599,5748円,101分,107.6%,273件
5,1600-1649,6456円,98分,108.8%,274件
6,1650-1699,6958円,93分,109.9%,286件
7,1700-1749,6856円,91分,110.1%,249件
8,1750-1799,6256円,89分,109.4%,255件
9,1800-1849,7192円,88分,111%,263件
10,1850-1899,7374円,80分,112.2%,223件
11,1900-1949,7950円,82分,112.9%,199件
12,1950-1999,7540円,74分,113.5%,216件
13,2000-2049,8781円,71分,116.6%,197件
14,2050-2099,6211円,70分,111.9%,173件
15,2100-2149,8347円,64分,117.5%,162件
16,2150-2199,7229円,60分,116.2%,179件
17,2200-2249,7564円,56分,118%,184件
18,2250-2299,8704円,51分,123%,164件
19,2300-2349,8386円,50分,122.2%,157件
20,2350-2399,7568円,48分,120.8%,143件
21,2400-2449,9184円,44分,127.9%,140件
22,2450-2499,8283円,46分,123.8%,140件
23,2500-2549,9204円,43分,128.6%,123件
24,2550-2599,9861円,42分,131.4%,130件
25,2600-2649,9539円,41分,131%,114件
26,2650-2699,10577円,37分,138.3%,120件
27,2700-2749,11458円,36分,142.8%,145件
28,2750-2799,11852円,33分,148%,124件
29,2800-2849,12795円,30分,157%,110件
30,2850-2899,14476円,27分,172.1%,107件
31,2900-2949,14643円,25分,178.4%,102件
