,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,300-349,52円,155分,100%,1978件
1,350-399,314円,153分,100.3%,2042件
2,400-449,470円,150分,100.4%,2078件
3,450-499,549円,150分,100.5%,2172件
4,500-549,742円,148分,100.7%,2171件
5,550-599,607円,147分,100.6%,2160件
6,600-649,716円,143分,100.7%,2136件
7,650-699,1686円,140分,101.6%,2149件
8,700-749,749円,140分,100.7%,2480件
9,750-799,1307円,136分,101.3%,2425件
10,800-849,1082円,135分,101.1%,2420件
11,850-899,1771円,132分,101.8%,2269件
12,900-949,1608円,131分,101.6%,2168件
13,950-999,1853円,129分,101.9%,1910件
14,1000-1049,1942円,127分,102%,1854件
15,1050-1099,2165円,126分,102.3%,1723件
16,1100-1149,1902円,120分,102.1%,1605件
17,1150-1199,2547円,119分,102.8%,1615件
18,1200-1249,2681円,116分,103.1%,1513件
19,1250-1299,2734円,116分,103.1%,1436件
20,1300-1349,2726円,112分,103.3%,1493件
21,1350-1399,3411円,108分,104.2%,1463件
22,1400-1449,2714円,105分,103.4%,1346件
23,1450-1499,3591円,104分,104.6%,1168件
24,1500-1549,3636円,102分,104.8%,1192件
25,1550-1599,3770円,100分,105%,1206件
26,1600-1649,3648円,95分,105.1%,1112件
27,1650-1699,4114円,91分,106%,1160件
28,1700-1749,4268円,89分,106.4%,1045件
29,1750-1799,4915円,86分,107.6%,1053件
30,1800-1849,4312円,82分,107%,1044件
31,1850-1899,4606円,80分,107.7%,949件
32,1900-1949,4640円,76分,108.1%,984件
33,1950-1999,4668円,75分,108.3%,939件
34,2000-2049,5164円,71分,109.7%,909件
35,2050-2099,5725円,68分,111.3%,850件
36,2100-2149,5551円,65分,111.4%,886件
37,2150-2199,5916円,62分,112.8%,791件
38,2200-2249,5538円,59分,112.6%,773件
39,2250-2299,5872円,55分,114.3%,717件
40,2300-2349,6361円,50分,116.9%,733件
41,2350-2399,6224円,48分,117.4%,717件
42,2400-2449,6561円,46分,119%,676件
43,2450-2499,7443円,44分,122.6%,734件
44,2500-2549,7929円,42分,125.3%,688件
45,2550-2599,7844円,41分,125.7%,676件
46,2600-2649,8724円,39分,130.1%,600件
47,2650-2699,9184円,37分,133.2%,592件
48,2700-2749,9965円,34分,138.8%,530件
49,2750-2799,10593円,32分,143.6%,482件
50,2800-2849,11609円,29分,153.1%,420件
51,2850-2899,12321円,26分,163.6%,364件
52,2900-2949,13258円,23分,176.3%,278件
