,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,5207円,124分,105.6%,58件
1,950-999,5763円,135分,105.7%,47件
2,1000-1049,4664円,120分,105.2%,60件
3,1050-1099,8163円,123分,108.9%,65件
4,1100-1149,4966円,124分,105.3%,81件
5,1150-1199,3624円,117分,104.1%,67件
6,1200-1249,5262円,114分,106.2%,75件
7,1250-1299,7145円,109分,108.7%,102件
8,1300-1349,5737円,114分,106.7%,96件
9,1350-1399,6787円,112分,108.1%,101件
10,1400-1449,6431円,110分,107.8%,108件
11,1450-1499,5441円,104分,107%,112件
12,1500-1549,5653円,104分,107.2%,133件
13,1550-1599,6484円,95分,109.1%,114件
14,1600-1649,5919円,97分,108.1%,101件
15,1650-1699,5955円,99分,108%,113件
16,1700-1749,7658円,89分,111.5%,109件
17,1750-1799,6775円,90分,110%,121件
18,1800-1849,7907円,82分,112.8%,117件
19,1850-1899,4714円,82分,107.6%,104件
20,1900-1949,8245円,73分,115.1%,101件
21,1950-1999,8136円,76分,114.3%,112件
22,2000-2049,7686円,68分,115.1%,84件
23,2050-2099,7043円,68分,113.7%,93件
24,2100-2149,6712円,63分,114.2%,81件
25,2150-2199,9774円,56分,123.1%,107件
26,2200-2249,6840円,56分,116.4%,60件
27,2250-2299,9164円,50分,124.6%,76件
28,2300-2349,8580円,44分,126.2%,65件
29,2350-2399,8144円,46分,123.4%,59件
30,2400-2449,8563円,42分,126.9%,73件
31,2450-2499,9331円,41分,130%,71件
32,2500-2549,8761円,43分,127%,72件
33,2550-2599,9216円,43分,128.8%,54件
34,2600-2649,9301円,40分,130.9%,58件
35,2650-2699,9695円,38分,133.9%,60件
36,2700-2749,10536円,35分,140%,57件
37,2750-2799,11035円,31分,147%,41件
38,2800-2849,11681円,29分,154.1%,58件
39,2850-2899,13170円,27分,164.3%,49件
40,2900-2949,14514円,22分,189.1%,42件
