,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,3019円,137分,102.9%,1331件
1,900-949,3408円,132分,103.4%,1295件
2,950-999,3443円,130分,103.5%,1341件
3,1000-1049,4230円,127分,104.4%,1192件
4,1050-1099,3880円,124分,104.2%,1180件
5,1100-1149,4099円,124分,104.4%,1052件
6,1150-1199,4360円,120分,104.8%,1028件
7,1200-1249,4057円,121分,104.5%,915件
8,1250-1299,3892円,114分,104.6%,861件
9,1300-1349,4525円,113分,105.3%,882件
10,1350-1399,5030円,110分,106.1%,801件
11,1400-1449,4375円,109分,105.4%,754件
12,1450-1499,4623円,107分,105.8%,789件
13,1500-1549,5482円,100分,107.3%,802件
14,1550-1599,5039円,98分,106.8%,748件
15,1600-1649,5805円,97分,108%,629件
16,1650-1699,5578円,94分,107.9%,630件
17,1700-1749,5799円,91分,108.5%,628件
18,1750-1799,5320円,88分,108%,612件
19,1800-1849,5566円,84分,108.8%,615件
20,1850-1899,5942円,80分,109.8%,569件
21,1900-1949,5977円,78分,110.2%,546件
22,1950-1999,5983円,73分,111%,542件
23,2000-2049,6084円,71分,111.5%,511件
24,2050-2099,5874円,67分,111.6%,508件
25,2100-2149,6172円,66分,112.4%,488件
26,2150-2199,6488円,61分,114.1%,476件
27,2200-2249,6822円,57分,115.9%,462件
28,2250-2299,6898円,55分,116.6%,462件
29,2300-2349,7051円,51分,118.5%,422件
30,2350-2399,7010円,50分,118.8%,407件
31,2400-2449,7041円,47分,119.9%,372件
32,2450-2499,7859円,45分,123.2%,386件
33,2500-2549,8072円,44分,124.7%,371件
34,2550-2599,8714円,42分,127.7%,358件
35,2600-2649,9304円,40分,131.3%,389件
36,2650-2699,10014円,37分,135.8%,350件
37,2700-2749,10485円,35分,140.3%,372件
38,2750-2799,11514円,33分,147%,325件
39,2800-2849,12046円,30分,153.9%,307件
40,2850-2899,13088円,27分,165.6%,282件
41,2900-2949,13968円,23分,180.2%,247件
