,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1913円,148分,101.7%,126件
1,600-649,2472円,147分,102.2%,155件
2,650-699,2441円,138分,102.4%,183件
3,700-749,766円,141分,100.7%,226件
4,750-799,3152円,138分,103%,245件
5,800-849,2995円,137分,102.9%,273件
6,850-899,3179円,133分,103.2%,322件
7,900-949,2602円,134分,102.6%,338件
8,950-999,3558円,128分,103.7%,336件
9,1000-1049,3793円,127分,104%,364件
10,1050-1099,2725円,127分,102.9%,393件
11,1100-1149,2939円,124分,103.2%,437件
12,1150-1199,3949円,118分,104.5%,412件
13,1200-1249,4419円,120分,104.9%,425件
14,1250-1299,3845円,114分,104.5%,411件
15,1300-1349,4696円,108分,105.8%,405件
16,1350-1399,4194円,109分,105.1%,388件
17,1400-1449,4420円,108分,105.5%,401件
18,1450-1499,4637円,105分,105.9%,350件
19,1500-1549,3679円,102分,104.8%,330件
20,1550-1599,4654円,98分,106.4%,339件
21,1600-1649,4906円,96分,106.8%,339件
22,1650-1699,5132円,91分,107.5%,305件
23,1700-1749,4590円,88分,106.9%,312件
24,1750-1799,5389円,88分,108.1%,307件
25,1800-1849,5472円,83分,108.8%,273件
26,1850-1899,5907円,83分,109.5%,243件
27,1900-1949,5934円,78分,110.2%,269件
28,1950-1999,6827円,73分,112.5%,234件
29,2000-2049,5206円,71分,109.7%,212件
30,2050-2099,6606円,67分,113.2%,192件
31,2100-2149,5881円,62分,112.6%,219件
32,2150-2199,6018円,59分,113.5%,212件
33,2200-2249,6930円,54分,117.1%,199件
34,2250-2299,6977円,54分,117.4%,194件
35,2300-2349,6520円,51分,117.2%,184件
36,2350-2399,7615円,45分,122.5%,172件
37,2400-2449,7026円,47分,119.9%,168件
38,2450-2499,7882円,44分,124%,147件
39,2500-2549,8019円,44分,124.5%,162件
40,2550-2599,8547円,41分,127.9%,145件
41,2600-2649,9049円,38分,131.5%,144件
42,2650-2699,9714円,37分,135.2%,171件
43,2700-2749,9905円,35分,137.5%,145件
44,2750-2799,11108円,32分,146.3%,132件
45,2800-2849,12515円,29分,158%,136件
46,2850-2899,12889円,28分,162.5%,124件
47,2900-2949,13583円,23分,178%,108件
