,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,6569円,123分,107.1%,88件
1,900-949,4541円,128分,104.7%,123件
2,950-999,5949円,130分,106.1%,123件
3,1000-1049,5788円,126分,106.1%,125件
4,1050-1099,5349円,126分,105.7%,149件
5,1100-1149,4557円,126分,104.8%,154件
6,1150-1199,6653円,123分,107.2%,164件
7,1200-1249,7603円,116分,108.7%,171件
8,1250-1299,5539円,117分,106.3%,176件
9,1300-1349,5217円,113分,106.1%,223件
10,1350-1399,7103円,108分,108.7%,200件
11,1400-1449,7204円,112分,108.6%,206件
12,1450-1499,7222円,103分,109.4%,197件
13,1500-1549,7735円,96分,110.7%,208件
14,1550-1599,7695円,97分,110.6%,188件
15,1600-1649,7723円,99分,110.4%,190件
16,1650-1699,7442円,92分,110.8%,166件
17,1700-1749,6729円,89分,110.1%,158件
18,1750-1799,7431円,90分,111%,166件
19,1800-1849,7274円,81分,111.9%,152件
20,1850-1899,7675円,81分,112.7%,146件
21,1900-1949,7727円,77分,113.5%,160件
22,1950-1999,7513円,75分,113.4%,144件
23,2000-2049,8472円,70分,116.1%,123件
24,2050-2099,9240円,71分,117.4%,137件
25,2100-2149,8095円,64分,116.8%,119件
26,2150-2199,10029円,58分,123.2%,102件
27,2200-2249,7496円,57分,117.4%,94件
28,2250-2299,8242円,51分,121.6%,80件
29,2300-2349,7403円,47分,120.8%,109件
30,2350-2399,9362円,42分,129.4%,119件
31,2400-2449,9636円,40分,132.3%,91件
32,2450-2499,9726円,42分,130.7%,85件
33,2500-2549,9546円,43分,129.8%,77件
34,2550-2599,11004円,38分,138.5%,86件
35,2600-2649,10304円,38分,136.2%,80件
36,2650-2699,11277円,36分,141.3%,72件
37,2700-2749,11302円,35分,143.2%,75件
38,2750-2799,11967円,32分,150.1%,71件
39,2800-2849,12027円,29分,155.5%,67件
40,2850-2899,13921円,27分,169%,86件
41,2900-2949,14566円,22分,187.9%,63件
